receipt_id,visit_id,paid_at,payment_method,customer_id,subtotal_yen,discount_total_yen,tax_rate_applied,tax_rate_hist_id,tax_yen,total_yen,applied_discount_ids,points_earned,points_used
R00011605,V00011605,2025-11-16T08:23:36+09:00,card,,1910,196,0.08,TH00000003,137,1851,D001|D002,0,0
R00011606,V00011606,2025-11-16T20:07:56+09:00,card,,18830,1042,0.08,TH00000003,1423,19211,D001|D002,0,0
R00011607,V00011607,2025-11-16T14:04:26+09:00,qr,C00003417,900,145,0.08,TH00000003,60,815,D001|D002,0,0
R00011608,V00011608,2025-11-17T08:28:48+09:00,card,,7600,480,0.08,TH00000003,570,7690,D001|D002,0,0
R00011609,V00011609,2025-11-17T12:13:17+09:00,card,,2730,237,0.08,TH00000003,199,2692,D001|D002,0,0
R00011610,V00011610,2025-11-17T18:53:57+09:00,card,C00003418,5250,363,0.08,TH00000003,391,5278,D001|D002,0,0
R00011611,V00011611,2025-11-17T15:49:09+09:00,cash,C00003419,520,126,0.08,TH00000003,32,426,D001|D002,0,0
R00011612,V00011612,2025-11-17T08:37:32+09:00,cash,C00003420,7020,451,0.08,TH00000003,526,7095,D001|D002,0,0
R00011613,V00011613,2025-11-17T19:28:58+09:00,qr,,10850,643,0.08,TH00000003,817,11024,D001|D002,0,0
R00011614,V00011614,2025-11-17T19:06:14+09:00,card,C00003421,8150,508,0.08,TH00000003,611,8253,D001|D002,0,0
R00011615,V00011615,2025-11-17T18:37:56+09:00,qr,,2940,247,0.08,TH00000003,215,2908,D001|D002,0,0
R00011616,V00011616,2025-11-17T14:03:53+09:00,qr,,9590,580,0.08,TH00000003,721,9731,D001|D002,0,0
R00011617,V00011617,2025-11-17T12:57:08+09:00,card,C00003422,2800,240,0.08,TH00000003,205,2765,D001|D002,0,0
R00011618,V00011618,2025-11-17T13:12:30+09:00,card,,680,134,0.08,TH00000003,44,590,D001|D002,0,0
R00011619,V00011619,2025-11-17T12:38:17+09:00,card,,4990,350,0.08,TH00000003,371,5011,D001|D002,0,0
R00011620,V00011620,2025-11-17T10:36:26+09:00,qr,,8130,507,0.08,TH00000003,610,8233,D001|D002,0,0
R00011621,V00011621,2025-11-17T23:00:00+09:00,card,,2930,247,0.08,TH00000003,215,2898,D001|D002,0,0
R00011622,V00011622,2025-11-17T18:51:57+09:00,cash,C00003423,10820,641,0.08,TH00000003,814,10993,D001|D002,0,0
R00011623,V00011623,2025-11-17T19:05:51+09:00,cash,C00003424,7800,490,0.08,TH00000003,585,7895,D001|D002,0,0
R00011624,V00011624,2025-11-17T08:34:07+09:00,card,,17430,972,0.08,TH00000003,1317,17775,D001|D002,0,0
R00011625,V00011625,2025-11-17T09:06:22+09:00,card,,12010,701,0.08,TH00000003,905,12214,D001|D002,0,0
R00011626,V00011626,2025-11-17T21:47:14+09:00,qr,,3610,281,0.08,TH00000003,266,3595,D001|D002,0,0
R00011627,V00011627,2025-11-17T22:38:49+09:00,card,C00003425,11990,700,0.08,TH00000003,903,12193,D001|D002,0,0
R00011628,V00011628,2025-11-17T19:13:11+09:00,card,,4880,344,0.08,TH00000003,363,4899,D001|D002,0,0
R00011629,V00011629,2025-11-17T11:18:26+09:00,card,,19350,1068,0.08,TH00000003,1463,19745,D001|D002,0,0
R00011630,V00011630,2025-11-17T16:25:00+09:00,cash,,6990,450,0.08,TH00000003,523,7063,D001|D002,0,0
R00011631,V00011631,2025-11-17T11:32:43+09:00,qr,,7350,468,0.08,TH00000003,551,7433,D001|D002,0,0
R00011632,V00011632,2025-11-17T17:59:09+09:00,qr,C00003426,2240,212,0.08,TH00000003,162,2190,D001|D002,0,0
R00011633,V00011633,2025-11-17T16:48:37+09:00,cash,,7450,473,0.08,TH00000003,558,7535,D001|D002,0,0
R00011634,V00011634,2025-11-17T16:11:50+09:00,cash,,8340,517,0.08,TH00000003,626,8449,D001|D002,0,0
R00011635,V00011635,2025-11-17T14:00:20+09:00,qr,,3040,252,0.08,TH00000003,223,3011,D001|D002,0,0
R00011636,V00011636,2025-11-17T20:53:00+09:00,cash,C00003427,9970,599,0.08,TH00000003,750,10121,D001|D002,0,0
R00011637,V00011637,2025-11-17T10:13:22+09:00,cash,C00003428,5650,383,0.08,TH00000003,421,5688,D001|D002,0,0
R00011638,V00011638,2025-11-17T11:19:25+09:00,card,,900,145,0.08,TH00000003,60,815,D001|D002,0,0
R00011639,V00011639,2025-11-17T13:22:13+09:00,cash,C00003429,4610,331,0.08,TH00000003,342,4621,D001|D002,0,0
R00011640,V00011640,2025-11-17T08:25:02+09:00,card,C00003430,9480,574,0.08,TH00000003,712,9618,D001|D002,0,0
R00011641,V00011641,2025-11-18T11:44:59+09:00,card,,9260,563,0.08,TH00000003,696,9393,D001|D002,0,0
R00011642,V00011642,2025-11-18T13:25:34+09:00,cash,,3080,254,0.08,TH00000003,226,3052,D001|D002,0,0
R00011643,V00011643,2025-11-18T17:41:33+09:00,qr,,6120,406,0.08,TH00000003,457,6171,D001|D002,0,0
R00011644,V00011644,2025-11-18T10:59:28+09:00,qr,C00003431,1170,159,0.08,TH00000003,81,1092,D001|D002,0,0
R00011645,V00011645,2025-11-18T13:30:14+09:00,qr,,2030,202,0.08,TH00000003,146,1974,D001|D002,0,0
R00011646,V00011646,2025-11-18T19:29:40+09:00,card,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00011647,V00011647,2025-11-18T16:07:56+09:00,card,,7290,465,0.08,TH00000003,546,7371,D001|D002,0,0
R00011648,V00011648,2025-11-18T09:07:20+09:00,card,C00003432,12870,744,0.08,TH00000003,970,13096,D001|D002,0,0
R00011649,V00011649,2025-11-18T21:43:26+09:00,card,C00003433,9200,560,0.08,TH00000003,691,9331,D001|D002,0,0
R00011650,V00011650,2025-11-18T08:06:22+09:00,card,,1960,198,0.08,TH00000003,141,1903,D001|D002,0,0
R00011651,V00011651,2025-11-18T09:15:16+09:00,cash,,1300,165,0.08,TH00000003,91,1226,D001|D002,0,0
R00011652,V00011652,2025-11-18T13:46:34+09:00,cash,,8960,548,0.08,TH00000003,673,9085,D001|D002,0,0
R00011653,V00011653,2025-11-18T09:23:12+09:00,card,,7300,465,0.08,TH00000003,547,7382,D001|D002,0,0
R00011654,V00011654,2025-11-18T12:35:33+09:00,cash,,5860,393,0.08,TH00000003,437,5904,D001|D002,0,0
R00011655,V00011655,2025-11-18T18:55:40+09:00,cash,,9020,551,0.08,TH00000003,678,9147,D001|D002,0,0
R00011656,V00011656,2025-11-18T09:56:18+09:00,card,,2270,214,0.08,TH00000003,164,2220,D001|D002,0,0
R00011657,V00011657,2025-11-18T16:27:24+09:00,card,C00003434,6550,428,0.08,TH00000003,490,6612,D001|D002,0,0
R00011658,V00011658,2025-11-18T10:45:17+09:00,qr,,10030,602,0.08,TH00000003,754,10182,D001|D002,0,0
R00011659,V00011659,2025-11-18T10:56:12+09:00,cash,C00003435,20370,1119,0.08,TH00000003,1540,20791,D001|D002,0,0
R00011660,V00011660,2025-11-18T22:20:31+09:00,qr,,7070,454,0.08,TH00000003,529,7145,D001|D002,0,0
R00011661,V00011661,2025-11-18T18:11:43+09:00,card,,9220,561,0.08,TH00000003,693,9352,D001|D002,0,0
R00011662,V00011662,2025-11-18T08:20:17+09:00,qr,,10350,618,0.08,TH00000003,779,10511,D001|D002,0,0
R00011663,V00011663,2025-11-18T20:01:27+09:00,card,,4900,345,0.08,TH00000003,364,4919,D001|D002,0,0
R00011664,V00011664,2025-11-18T11:07:32+09:00,cash,,4100,305,0.08,TH00000003,304,4099,D001|D002,0,0
R00011665,V00011665,2025-11-18T19:29:26+09:00,cash,,2400,220,0.08,TH00000003,174,2354,D001|D002,0,0
R00011666,V00011666,2025-11-18T12:53:55+09:00,cash,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00011667,V00011667,2025-11-18T09:35:08+09:00,card,,8020,501,0.08,TH00000003,602,8121,D001|D002,0,0
R00011668,V00011668,2025-11-18T14:26:19+09:00,card,C00003436,13960,798,0.08,TH00000003,1053,14215,D001|D002,0,0
R00011669,V00011669,2025-11-18T14:40:38+09:00,qr,,10580,629,0.08,TH00000003,796,10747,D001|D002,0,0
R00011670,V00011670,2025-11-18T15:22:02+09:00,card,,9350,568,0.08,TH00000003,703,9485,D001|D002,0,0
R00011671,V00011671,2025-11-18T13:59:45+09:00,card,,5960,398,0.08,TH00000003,445,6007,D001|D002,0,0
R00011672,V00011672,2025-11-18T18:54:31+09:00,qr,,7260,463,0.08,TH00000003,544,7341,D001|D002,0,0
R00011673,V00011673,2025-11-18T16:43:44+09:00,card,,13660,783,0.08,TH00000003,1030,13907,D001|D002,0,0
R00011674,V00011674,2025-11-18T20:20:13+09:00,qr,C00003437,1520,176,0.08,TH00000003,108,1452,D001|D002,0,0
R00011675,V00011675,2025-11-18T11:02:07+09:00,card,C00003438,11870,694,0.08,TH00000003,894,12070,D001|D002,0,0
R00011676,V00011676,2025-11-18T17:55:57+09:00,card,C00003439,3030,252,0.08,TH00000003,222,3000,D001|D002,0,0
R00011677,V00011677,2025-11-19T10:54:53+09:00,qr,,11160,658,0.08,TH00000003,840,11342,D001|D002,0,0
R00011678,V00011678,2025-11-19T22:42:16+09:00,card,,4450,323,0.08,TH00000003,330,4457,D001|D002,0,0
R00011679,V00011679,2025-11-19T09:30:49+09:00,cash,,3480,274,0.08,TH00000003,256,3462,D001|D002,0,0
R00011680,V00011680,2025-11-19T16:38:16+09:00,cash,C00003440,11860,693,0.08,TH00000003,893,12060,D001|D002,0,0
R00011681,V00011681,2025-11-19T16:29:50+09:00,card,,2340,217,0.08,TH00000003,170,2293,D001|D002,0,0
R00011682,V00011682,2025-11-19T19:22:44+09:00,qr,C00003441,1800,190,0.08,TH00000003,129,1739,D001|D002,0,0
R00011683,V00011683,2025-11-19T11:11:36+09:00,cash,,6630,432,0.08,TH00000003,496,6694,D001|D002,0,0
R00011684,V00011684,2025-11-19T17:24:19+09:00,card,,6340,417,0.08,TH00000003,474,6397,D001|D002,0,0
R00011685,V00011685,2025-11-19T14:01:07+09:00,card,,2250,213,0.08,TH00000003,163,2200,D001|D002,0,0
R00011686,V00011686,2025-11-19T21:18:15+09:00,card,,8880,544,0.08,TH00000003,667,9003,D001|D002,0,0
R00011687,V00011687,2025-11-19T13:07:34+09:00,card,,11840,692,0.08,TH00000003,892,12040,D001|D002,0,0
R00011688,V00011688,2025-11-19T11:49:52+09:00,cash,C00003442,2840,242,0.08,TH00000003,208,2806,D001|D002,0,0
R00011689,V00011689,2025-11-19T17:55:02+09:00,cash,C00003443,10670,634,0.08,TH00000003,803,10839,D001|D002,0,0
R00011690,V00011690,2025-11-19T21:50:08+09:00,qr,,10280,614,0.08,TH00000003,773,10439,D001|D002,0,0
R00011691,V00011691,2025-11-19T19:51:05+09:00,qr,C00003444,5490,375,0.08,TH00000003,409,5524,D001|D002,0,0
R00011692,V00011692,2025-11-19T12:45:42+09:00,cash,C00003445,5890,395,0.08,TH00000003,440,5935,D001|D002,0,0
R00011693,V00011693,2025-11-19T17:10:02+09:00,qr,,7590,480,0.08,TH00000003,569,7679,D001|D002,0,0
R00011694,V00011694,2025-11-19T19:22:41+09:00,card,,4960,348,0.08,TH00000003,369,4981,D001|D002,0,0
R00011695,V00011695,2025-11-19T09:33:13+09:00,card,,10790,640,0.08,TH00000003,812,10962,D001|D002,0,0
R00011696,V00011696,2025-11-19T10:28:20+09:00,qr,,9230,562,0.08,TH00000003,693,9361,D001|D002,0,0
R00011697,V00011697,2025-11-19T19:24:19+09:00,qr,,7980,499,0.08,TH00000003,598,8079,D001|D002,0,0
R00011698,V00011698,2025-11-19T13:21:46+09:00,card,,4160,308,0.08,TH00000003,308,4160,D001|D002,0,0
R00011699,V00011699,2025-11-19T18:30:59+09:00,qr,,10100,605,0.08,TH00000003,760,10255,D001|D002,0,0
R00011700,V00011700,2025-11-19T22:39:55+09:00,cash,C00003446,12110,706,0.08,TH00000003,912,12316,D001|D002,0,0
R00011701,V00011701,2025-11-19T10:25:18+09:00,cash,,4310,316,0.08,TH00000003,320,4314,D001|D002,0,0
R00011702,V00011702,2025-11-19T19:53:43+09:00,qr,,4880,344,0.08,TH00000003,363,4899,D001|D002,0,0
R00011703,V00011703,2025-11-19T19:20:56+09:00,cash,,4470,324,0.08,TH00000003,332,4478,D001|D002,0,0
R00011704,V00011704,2025-11-19T22:42:07+09:00,qr,,8430,522,0.08,TH00000003,633,8541,D001|D002,0,0
R00011705,V00011705,2025-11-19T17:30:54+09:00,card,,3050,253,0.08,TH00000003,224,3021,D001|D002,0,0
R00011706,V00011706,2025-11-19T18:34:05+09:00,card,,6790,440,0.08,TH00000003,508,6858,D001|D002,0,0
R00011707,V00011707,2025-11-19T09:39:52+09:00,qr,C00003447,6570,429,0.08,TH00000003,491,6632,D001|D002,0,0
R00011708,V00011708,2025-11-19T13:09:16+09:00,cash,,2030,202,0.08,TH00000003,146,1974,D001|D002,0,0
R00011709,V00011709,2025-11-19T20:34:45+09:00,qr,,3500,275,0.08,TH00000003,258,3483,D001|D002,0,0
R00011710,V00011710,2025-11-19T16:01:28+09:00,card,C00003448,1520,176,0.08,TH00000003,108,1452,D001|D002,0,0
R00011711,V00011711,2025-11-19T19:38:46+09:00,cash,,3850,293,0.08,TH00000003,285,3842,D001|D002,0,0
R00011712,V00011712,2025-11-19T22:17:15+09:00,qr,,1430,172,0.08,TH00000003,101,1359,D001|D002,0,0
R00011713,V00011713,2025-11-19T15:18:45+09:00,card,C00003449,2710,236,0.08,TH00000003,198,2672,D001|D002,0,0
R00011714,V00011714,2025-11-19T10:09:33+09:00,qr,,4000,300,0.08,TH00000003,296,3996,D001|D002,0,0
R00011715,V00011715,2025-11-19T17:16:04+09:00,cash,C00003450,2040,202,0.08,TH00000003,147,1985,D001|D002,0,0
R00011716,V00011716,2025-11-19T10:13:49+09:00,qr,,4880,344,0.08,TH00000003,363,4899,D001|D002,0,0
R00011717,V00011717,2025-11-19T18:30:22+09:00,card,C00003451,7890,495,0.08,TH00000003,592,7987,D001|D002,0,0
R00011718,V00011718,2025-11-19T16:38:30+09:00,qr,,8440,522,0.08,TH00000003,633,8551,D001|D002,0,0
R00011719,V00011719,2025-11-20T15:19:12+09:00,qr,,7200,460,0.08,TH00000003,539,7279,D001|D002,0,0
R00011720,V00011720,2025-11-20T22:09:01+09:00,qr,,5170,359,0.08,TH00000003,385,5196,D001|D002,0,0
R00011721,V00011721,2025-11-20T21:15:36+09:00,qr,C00003452,2040,202,0.08,TH00000003,147,1985,D001|D002,0,0
R00011722,V00011722,2025-11-20T13:41:46+09:00,qr,,9030,552,0.08,TH00000003,678,9156,D001|D002,0,0
R00011723,V00011723,2025-11-20T14:38:35+09:00,cash,C00003453,3870,294,0.08,TH00000003,286,3862,D001|D002,0,0
R00011724,V00011724,2025-11-20T11:44:36+09:00,cash,C00003454,6590,430,0.08,TH00000003,493,6653,D001|D002,0,0
R00011725,V00011725,2025-11-20T21:31:44+09:00,cash,,2240,212,0.08,TH00000003,162,2190,D001|D002,0,0
R00011726,V00011726,2025-11-20T17:57:36+09:00,card,C00003455,10710,636,0.08,TH00000003,806,10880,D001|D002,0,0
R00011727,V00011727,2025-11-20T11:53:36+09:00,cash,,12970,749,0.08,TH00000003,978,13199,D001|D002,0,0
R00011728,V00011728,2025-11-20T21:49:04+09:00,qr,C00003456,7670,484,0.08,TH00000003,575,7761,D001|D002,0,0
R00011729,V00011729,2025-11-20T22:37:51+09:00,card,C00003457,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00011730,V00011730,2025-11-20T18:58:12+09:00,card,,10580,629,0.08,TH00000003,796,10747,D001|D002,0,0
R00011731,V00011731,2025-11-20T20:07:49+09:00,cash,,6880,444,0.08,TH00000003,515,6951,D001|D002,0,0
R00011732,V00011732,2025-11-20T20:59:44+09:00,qr,C00003458,3990,300,0.08,TH00000003,295,3985,D001|D002,0,0
R00011733,V00011733,2025-11-20T12:28:57+09:00,qr,C00003459,8690,535,0.08,TH00000003,652,8807,D001|D002,0,0
R00011734,V00011734,2025-11-20T21:43:06+09:00,cash,,4680,334,0.08,TH00000003,348,4694,D001|D002,0,0
R00011735,V00011735,2025-11-20T21:43:29+09:00,qr,C00003460,2800,240,0.08,TH00000003,205,2765,D001|D002,0,0
R00011736,V00011736,2025-11-20T17:31:31+09:00,qr,C00003461,8950,548,0.08,TH00000003,672,9074,D001|D002,0,0
R00011737,V00011737,2025-11-20T13:56:06+09:00,qr,C00003462,2150,208,0.08,TH00000003,155,2097,D001|D002,0,0
R00011738,V00011738,2025-11-20T09:15:38+09:00,card,,10960,648,0.08,TH00000003,825,11137,D001|D002,0,0
R00011739,V00011739,2025-11-20T13:48:19+09:00,qr,,4310,316,0.08,TH00000003,320,4314,D001|D002,0,0
R00011740,V00011740,2025-11-20T12:32:11+09:00,cash,,10660,633,0.08,TH00000003,802,10829,D001|D002,0,0
R00011741,V00011741,2025-11-20T22:26:21+09:00,qr,C00003463,7910,496,0.08,TH00000003,593,8007,D001|D002,0,0
R00011742,V00011742,2025-11-20T09:51:21+09:00,cash,C00003464,4500,325,0.08,TH00000003,334,4509,D001|D002,0,0
R00011743,V00011743,2025-11-20T16:17:30+09:00,card,,13170,759,0.08,TH00000003,993,13404,D001|D002,0,0
R00011744,V00011744,2025-11-20T12:15:25+09:00,card,C00003465,9660,583,0.08,TH00000003,726,9803,D001|D002,0,0
R00011745,V00011745,2025-11-20T10:22:57+09:00,card,,3120,256,0.08,TH00000003,229,3093,D001|D002,0,0
R00011746,V00011746,2025-11-20T19:38:37+09:00,cash,,3540,277,0.08,TH00000003,261,3524,D001|D002,0,0
R00011747,V00011747,2025-11-20T14:20:37+09:00,card,,2700,235,0.08,TH00000003,197,2662,D001|D002,0,0
R00011748,V00011748,2025-11-20T16:29:54+09:00,qr,,11580,679,0.08,TH00000003,872,11773,D001|D002,0,0
R00011749,V00011749,2025-11-20T20:38:49+09:00,cash,C00003466,4420,321,0.08,TH00000003,328,4427,D001|D002,0,0
R00011750,V00011750,2025-11-20T20:52:52+09:00,card,,13910,796,0.08,TH00000003,1049,14163,D001|D002,0,0
R00011751,V00011751,2025-11-20T21:14:51+09:00,card,,5400,370,0.08,TH00000003,402,5432,D001|D002,0,0
R00011752,V00011752,2025-11-20T19:05:43+09:00,card,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00011753,V00011753,2025-11-20T12:05:44+09:00,card,,8640,532,0.08,TH00000003,649,8757,D001|D002,0,0
R00011754,V00011754,2025-11-20T13:54:56+09:00,cash,,7120,456,0.08,TH00000003,533,7197,D001|D002,0,0
R00011755,V00011755,2025-11-20T09:04:38+09:00,card,,7810,491,0.08,TH00000003,586,7905,D001|D002,0,0
R00011756,V00011756,2025-11-20T18:37:19+09:00,qr,C00003467,4140,307,0.08,TH00000003,307,4140,D001|D002,0,0
R00011757,V00011757,2025-11-21T22:04:34+09:00,cash,,4860,343,0.08,TH00000003,361,4878,D001|D002,0,0
R00011758,V00011758,2025-11-21T13:06:33+09:00,card,,4100,305,0.08,TH00000003,304,4099,D001|D002,0,0
R00011759,V00011759,2025-11-21T07:55:23+09:00,cash,C00003468,10320,616,0.08,TH00000003,776,10480,D001|D002,0,0
R00011760,V00011760,2025-11-21T21:09:24+09:00,cash,,3060,253,0.08,TH00000003,225,3032,D001|D002,0,0
R00011761,V00011761,2025-11-21T18:37:46+09:00,qr,,9160,558,0.08,TH00000003,688,9290,D001|D002,0,0
R00011762,V00011762,2025-11-21T10:23:09+09:00,qr,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00011763,V00011763,2025-11-21T18:10:14+09:00,card,,6500,425,0.08,TH00000003,486,6561,D001|D002,0,0
R00011764,V00011764,2025-11-21T10:02:01+09:00,card,,14880,844,0.08,TH00000003,1123,15159,D001|D002,0,0
R00011765,V00011765,2025-11-21T21:44:44+09:00,qr,,15020,851,0.08,TH00000003,1134,15303,D001|D002,0,0
R00011766,V00011766,2025-11-21T12:09:29+09:00,cash,,12760,738,0.08,TH00000003,962,12984,D001|D002,0,0
R00011767,V00011767,2025-11-21T12:08:31+09:00,card,,11040,652,0.08,TH00000003,831,11219,D001|D002,0,0
R00011768,V00011768,2025-11-21T15:49:41+09:00,qr,C00003469,6950,448,0.08,TH00000003,520,7022,D001|D002,0,0
R00011769,V00011769,2025-11-21T11:07:15+09:00,qr,,3060,253,0.08,TH00000003,225,3032,D001|D002,0,0
R00011770,V00011770,2025-11-21T15:56:14+09:00,cash,C00003470,3120,256,0.08,TH00000003,229,3093,D001|D002,0,0
R00011771,V00011771,2025-11-21T19:55:35+09:00,cash,,3000,250,0.08,TH00000003,220,2970,D001|D002,0,0
R00011772,V00011772,2025-11-21T20:29:49+09:00,cash,,6510,426,0.08,TH00000003,487,6571,D001|D002,0,0
R00011773,V00011773,2025-11-21T16:52:03+09:00,cash,,6450,423,0.08,TH00000003,482,6509,D001|D002,0,0
R00011774,V00011774,2025-11-21T15:22:59+09:00,qr,,6250,413,0.08,TH00000003,467,6304,D001|D002,0,0
R00011775,V00011775,2025-11-21T12:39:38+09:00,card,C00003471,1350,168,0.08,TH00000003,95,1277,D001|D002,0,0
R00011776,V00011776,2025-11-21T17:19:06+09:00,card,C00003472,4330,317,0.08,TH00000003,321,4334,D001|D002,0,0
R00011777,V00011777,2025-11-21T08:54:00+09:00,card,C00003473,4310,316,0.08,TH00000003,320,4314,D001|D002,0,0
R00011778,V00011778,2025-11-21T19:40:13+09:00,cash,,6430,422,0.08,TH00000003,481,6489,D001|D002,0,0
R00011779,V00011779,2025-11-21T16:42:44+09:00,cash,C00003474,5010,351,0.08,TH00000003,373,5032,D001|D002,0,0
R00011780,V00011780,2025-11-21T12:17:25+09:00,card,C00003475,9870,594,0.08,TH00000003,742,10018,D001|D002,0,0
R00011781,V00011781,2025-11-21T21:40:09+09:00,qr,C00003476,3580,279,0.08,TH00000003,264,3565,D001|D002,0,0
R00011782,V00011782,2025-11-21T19:34:08+09:00,cash,,12300,715,0.08,TH00000003,927,12512,D001|D002,0,0
R00011783,V00011783,2025-11-21T14:41:07+09:00,qr,,9770,589,0.08,TH00000003,734,9915,D001|D002,0,0
R00011784,V00011784,2025-11-21T08:19:19+09:00,card,C00003477,4020,301,0.08,TH00000003,298,4017,D001|D002,0,0
R00011785,V00011785,2025-11-21T09:32:46+09:00,qr,,4670,334,0.08,TH00000003,347,4683,D001|D002,0,0
R00011786,V00011786,2025-11-21T09:21:33+09:00,card,,6370,419,0.08,TH00000003,476,6427,D001|D002,0,0
R00011787,V00011787,2025-11-21T15:05:56+09:00,card,C00003478,8430,522,0.08,TH00000003,633,8541,D001|D002,0,0
R00011788,V00011788,2025-11-21T09:30:22+09:00,card,C00003479,5810,391,0.08,TH00000003,434,5853,D001|D002,0,0
R00011789,V00011789,2025-11-21T14:53:50+09:00,qr,,9880,594,0.08,TH00000003,743,10029,D001|D002,0,0
R00011790,V00011790,2025-11-21T09:07:09+09:00,card,,1560,178,0.08,TH00000003,111,1493,D001|D002,0,0
R00011791,V00011791,2025-11-21T18:43:20+09:00,qr,,5600,380,0.08,TH00000003,418,5638,D001|D002,0,0
R00011792,V00011792,2025-11-21T12:36:22+09:00,card,,520,126,0.08,TH00000003,32,426,D001|D002,0,0
R00011793,V00011793,2025-11-21T20:20:40+09:00,card,,4020,301,0.08,TH00000003,298,4017,D001|D002,0,0
R00011794,V00011794,2025-11-21T15:03:53+09:00,card,,5710,386,0.08,TH00000003,426,5750,D001|D002,0,0
R00011795,V00011795,2025-11-21T18:03:19+09:00,cash,,4860,343,0.08,TH00000003,361,4878,D001|D002,0,0
R00011796,V00011796,2025-11-22T10:27:57+09:00,qr,C00003480,6770,439,0.08,TH00000003,506,6837,D001|D002,0,0
R00011797,V00011797,2025-11-22T16:44:47+09:00,card,,7680,484,0.08,TH00000003,576,7772,D001|D002,0,0
R00011798,V00011798,2025-11-22T12:54:36+09:00,cash,,2560,228,0.08,TH00000003,187,2519,D001|D002,0,0
R00011799,V00011799,2025-11-22T16:36:38+09:00,qr,,16420,921,0.08,TH00000003,1240,16739,D001|D002,0,0
R00011800,V00011800,2025-11-22T19:19:31+09:00,card,C00003481,9660,583,0.08,TH00000003,726,9803,D001|D002,0,0
R00011801,V00011801,2025-11-22T21:38:34+09:00,card,,2920,246,0.08,TH00000003,214,2888,D001|D002,0,0
R00011802,V00011802,2025-11-22T09:49:40+09:00,qr,,3480,274,0.08,TH00000003,256,3462,D001|D002,0,0
R00011803,V00011803,2025-11-22T19:46:58+09:00,qr,C00003482,8400,520,0.08,TH00000003,630,8510,D001|D002,0,0
R00011804,V00011804,2025-11-22T14:34:03+09:00,qr,C00003483,3520,276,0.08,TH00000003,260,3504,D001|D002,0,0
R00011805,V00011805,2025-11-22T17:44:45+09:00,cash,,13080,754,0.08,TH00000003,986,13312,D001|D002,0,0
R00011806,V00011806,2025-11-22T12:40:05+09:00,cash,C00003484,8180,509,0.08,TH00000003,614,8285,D001|D002,0,0
R00011807,V00011807,2025-11-22T15:03:24+09:00,cash,,4620,331,0.08,TH00000003,343,4632,D001|D002,0,0
R00011808,V00011808,2025-11-22T20:37:04+09:00,qr,C00003485,3320,266,0.08,TH00000003,244,3298,D001|D002,0,0
R00011809,V00011809,2025-11-22T16:07:35+09:00,qr,C00003486,10910,646,0.08,TH00000003,821,11085,D001|D002,0,0
R00011810,V00011810,2025-11-22T11:22:52+09:00,card,,5210,361,0.08,TH00000003,388,5237,D001|D002,0,0
R00011811,V00011811,2025-11-22T17:09:17+09:00,card,C00003487,2110,206,0.08,TH00000003,152,2056,D001|D002,0,0
R00011812,V00011812,2025-11-22T17:13:50+09:00,qr,,10900,645,0.08,TH00000003,820,11075,D001|D002,0,0
R00011813,V00011813,2025-11-22T16:50:23+09:00,qr,C00003488,4010,301,0.08,TH00000003,297,4006,D001|D002,0,0
R00011814,V00011814,2025-11-22T18:26:32+09:00,cash,C00003489,12830,742,0.08,TH00000003,967,13055,D001|D002,0,0
R00011815,V00011815,2025-11-22T17:00:29+09:00,qr,,4840,342,0.08,TH00000003,360,4858,D001|D002,0,0
