order_id,visit_id,ordered_at,channel,order_seq_in_visit
O00020550,V00010215,2025-10-08T16:44:37+09:00,tablet,1
O00020551,V00010215,2025-10-08T16:45:18+09:00,tablet,2
O00020552,V00010216,2025-10-08T11:36:23+09:00,tablet,1
O00020553,V00010216,2025-10-08T12:18:26+09:00,tablet,2
O00020554,V00010216,2025-10-08T12:25:25+09:00,tablet,3
O00020555,V00010217,2025-10-08T15:03:22+09:00,tablet,1
O00020556,V00010218,2025-10-08T07:36:55+09:00,tablet,1
O00020557,V00010219,2025-10-08T14:46:22+09:00,tablet,1
O00020558,V00010219,2025-10-08T15:47:59+09:00,tablet,2
O00020559,V00010220,2025-10-08T19:23:56+09:00,tablet,1
O00020560,V00010221,2025-10-08T10:16:44+09:00,tablet,1
O00020561,V00010221,2025-10-08T10:30:07+09:00,tablet,2
O00020562,V00010222,2025-10-08T12:03:29+09:00,tablet,1
O00020563,V00010222,2025-10-08T12:14:50+09:00,tablet,2
O00020564,V00010222,2025-10-08T12:26:03+09:00,tablet,3
O00020565,V00010223,2025-10-08T18:23:38+09:00,tablet,1
O00020566,V00010223,2025-10-08T18:30:52+09:00,tablet,2
O00020567,V00010224,2025-10-08T09:33:40+09:00,tablet,1
O00020568,V00010224,2025-10-08T11:22:19+09:00,tablet,2
O00020569,V00010225,2025-10-08T17:48:02+09:00,tablet,1
O00020570,V00010225,2025-10-08T17:54:20+09:00,tablet,2
O00020571,V00010225,2025-10-08T18:55:48+09:00,tablet,3
O00020572,V00010226,2025-10-08T15:40:29+09:00,tablet,1
O00020573,V00010226,2025-10-08T17:09:05+09:00,tablet,2
O00020574,V00010226,2025-10-08T17:09:41+09:00,tablet,3
O00020575,V00010227,2025-10-08T07:30:14+09:00,tablet,1
O00020576,V00010228,2025-10-08T11:02:37+09:00,tablet,1
O00020577,V00010229,2025-10-08T10:13:28+09:00,tablet,1
O00020578,V00010230,2025-10-08T16:07:31+09:00,tablet,1
O00020579,V00010231,2025-10-08T17:39:36+09:00,tablet,1
O00020580,V00010231,2025-10-08T18:12:50+09:00,tablet,2
O00020581,V00010231,2025-10-08T19:08:28+09:00,tablet,3
O00020582,V00010232,2025-10-08T12:09:40+09:00,tablet,1
O00020583,V00010233,2025-10-08T08:08:43+09:00,tablet,1
O00020584,V00010233,2025-10-08T08:18:45+09:00,tablet,2
O00020585,V00010234,2025-10-08T18:58:24+09:00,tablet,1
O00020586,V00010234,2025-10-08T19:47:54+09:00,tablet,2
O00020587,V00010235,2025-10-08T12:05:18+09:00,tablet,1
O00020588,V00010235,2025-10-08T12:05:25+09:00,tablet,2
O00020589,V00010235,2025-10-08T12:06:41+09:00,tablet,3
O00020590,V00010236,2025-10-08T20:40:15+09:00,tablet,1
O00020591,V00010236,2025-10-08T21:45:51+09:00,tablet,2
O00020592,V00010236,2025-10-08T22:14:59+09:00,tablet,3
O00020593,V00010237,2025-10-08T14:20:20+09:00,tablet,1
O00020594,V00010237,2025-10-08T14:56:22+09:00,tablet,2
O00020595,V00010237,2025-10-08T16:02:11+09:00,tablet,3
O00020596,V00010238,2025-10-08T15:03:24+09:00,tablet,1
O00020597,V00010239,2025-10-08T12:32:31+09:00,tablet,1
O00020598,V00010240,2025-10-08T18:25:19+09:00,tablet,1
O00020599,V00010240,2025-10-08T19:21:08+09:00,tablet,2
O00020600,V00010240,2025-10-08T20:03:06+09:00,tablet,3
O00020601,V00010241,2025-10-09T19:46:57+09:00,tablet,1
O00020602,V00010241,2025-10-09T19:56:22+09:00,tablet,2
O00020603,V00010241,2025-10-09T20:15:01+09:00,tablet,3
O00020604,V00010242,2025-10-09T11:44:59+09:00,tablet,1
O00020605,V00010243,2025-10-09T17:42:29+09:00,tablet,1
O00020606,V00010244,2025-10-09T14:46:35+09:00,tablet,1
O00020607,V00010245,2025-10-09T19:18:57+09:00,tablet,1
O00020608,V00010245,2025-10-09T19:33:25+09:00,tablet,2
O00020609,V00010245,2025-10-09T20:01:19+09:00,tablet,3
O00020610,V00010246,2025-10-09T14:48:50+09:00,tablet,1
O00020611,V00010247,2025-10-09T08:43:22+09:00,tablet,1
O00020612,V00010247,2025-10-09T08:46:15+09:00,tablet,2
O00020613,V00010248,2025-10-09T17:43:37+09:00,tablet,1
O00020614,V00010249,2025-10-09T17:32:42+09:00,tablet,1
O00020615,V00010250,2025-10-09T09:01:48+09:00,tablet,1
O00020616,V00010250,2025-10-09T09:22:38+09:00,tablet,2
O00020617,V00010250,2025-10-09T09:37:02+09:00,tablet,3
O00020618,V00010251,2025-10-09T08:51:48+09:00,tablet,1
O00020619,V00010252,2025-10-09T20:30:56+09:00,tablet,1
O00020620,V00010253,2025-10-09T07:28:22+09:00,tablet,1
O00020621,V00010253,2025-10-09T08:17:04+09:00,tablet,2
O00020622,V00010254,2025-10-09T17:57:03+09:00,tablet,1
O00020623,V00010255,2025-10-09T10:49:34+09:00,tablet,1
O00020624,V00010255,2025-10-09T11:21:11+09:00,tablet,2
O00020625,V00010255,2025-10-09T11:30:29+09:00,tablet,3
O00020626,V00010256,2025-10-09T14:06:54+09:00,tablet,1
O00020627,V00010256,2025-10-09T15:16:02+09:00,tablet,2
O00020628,V00010257,2025-10-09T11:21:06+09:00,tablet,1
O00020629,V00010258,2025-10-09T20:10:02+09:00,tablet,1
O00020630,V00010258,2025-10-09T20:17:37+09:00,tablet,2
O00020631,V00010259,2025-10-09T14:28:03+09:00,tablet,1
O00020632,V00010259,2025-10-09T14:28:40+09:00,tablet,2
O00020633,V00010259,2025-10-09T14:36:59+09:00,tablet,3
O00020634,V00010260,2025-10-09T13:29:37+09:00,tablet,1
O00020635,V00010261,2025-10-09T13:06:48+09:00,tablet,1
O00020636,V00010261,2025-10-09T13:07:32+09:00,tablet,2
O00020637,V00010262,2025-10-09T15:30:10+09:00,tablet,1
O00020638,V00010263,2025-10-09T10:02:35+09:00,tablet,1
O00020639,V00010263,2025-10-09T10:07:25+09:00,tablet,2
O00020640,V00010263,2025-10-09T10:17:04+09:00,tablet,3
O00020641,V00010264,2025-10-09T09:08:24+09:00,tablet,1
O00020642,V00010265,2025-10-09T11:11:22+09:00,tablet,1
O00020643,V00010266,2025-10-09T16:01:05+09:00,tablet,1
O00020644,V00010267,2025-10-09T18:39:18+09:00,tablet,1
O00020645,V00010268,2025-10-09T19:42:45+09:00,tablet,1
O00020646,V00010268,2025-10-09T20:26:49+09:00,tablet,2
O00020647,V00010268,2025-10-09T21:13:40+09:00,tablet,3
O00020648,V00010269,2025-10-09T20:31:14+09:00,tablet,1
O00020649,V00010269,2025-10-09T20:31:59+09:00,tablet,2
O00020650,V00010270,2025-10-09T13:50:30+09:00,tablet,1
O00020651,V00010270,2025-10-09T14:18:18+09:00,tablet,2
O00020652,V00010270,2025-10-09T15:12:02+09:00,tablet,3
O00020653,V00010271,2025-10-09T15:51:16+09:00,tablet,1
O00020654,V00010271,2025-10-09T16:53:46+09:00,tablet,2
O00020655,V00010271,2025-10-09T17:41:23+09:00,tablet,3
O00020656,V00010272,2025-10-09T15:16:53+09:00,tablet,1
O00020657,V00010273,2025-10-09T08:35:26+09:00,tablet,1
O00020658,V00010273,2025-10-09T09:21:45+09:00,tablet,2
O00020659,V00010274,2025-10-09T18:45:22+09:00,tablet,1
O00020660,V00010274,2025-10-09T18:57:06+09:00,tablet,2
O00020661,V00010275,2025-10-09T12:36:31+09:00,tablet,1
O00020662,V00010276,2025-10-09T16:52:17+09:00,tablet,1
O00020663,V00010276,2025-10-09T17:24:18+09:00,tablet,2
O00020664,V00010277,2025-10-10T10:51:11+09:00,tablet,1
O00020665,V00010278,2025-10-10T07:57:16+09:00,tablet,1
O00020666,V00010278,2025-10-10T08:37:09+09:00,tablet,2
O00020667,V00010278,2025-10-10T08:43:14+09:00,tablet,3
O00020668,V00010279,2025-10-10T12:38:43+09:00,tablet,1
O00020669,V00010280,2025-10-10T10:53:28+09:00,tablet,1
O00020670,V00010280,2025-10-10T11:09:23+09:00,tablet,2
O00020671,V00010280,2025-10-10T11:17:51+09:00,tablet,3
O00020672,V00010281,2025-10-10T21:07:52+09:00,tablet,1
O00020673,V00010282,2025-10-10T20:39:43+09:00,tablet,1
O00020674,V00010282,2025-10-10T20:48:36+09:00,tablet,2
O00020675,V00010283,2025-10-10T07:45:48+09:00,tablet,1
O00020676,V00010283,2025-10-10T08:28:39+09:00,tablet,2
O00020677,V00010283,2025-10-10T09:12:05+09:00,tablet,3
O00020678,V00010284,2025-10-10T12:02:58+09:00,tablet,1
O00020679,V00010284,2025-10-10T13:13:42+09:00,tablet,2
O00020680,V00010285,2025-10-10T07:49:01+09:00,tablet,1
O00020681,V00010285,2025-10-10T08:07:51+09:00,tablet,2
O00020682,V00010285,2025-10-10T09:02:47+09:00,tablet,3
O00020683,V00010286,2025-10-10T16:50:52+09:00,tablet,1
O00020684,V00010287,2025-10-10T17:15:46+09:00,tablet,1
O00020685,V00010287,2025-10-10T17:37:34+09:00,tablet,2
O00020686,V00010287,2025-10-10T17:44:46+09:00,tablet,3
O00020687,V00010288,2025-10-10T18:43:50+09:00,tablet,1
O00020688,V00010288,2025-10-10T19:10:00+09:00,tablet,2
O00020689,V00010289,2025-10-10T09:50:47+09:00,tablet,1
O00020690,V00010290,2025-10-10T19:19:40+09:00,tablet,1
O00020691,V00010290,2025-10-10T20:42:03+09:00,tablet,2
O00020692,V00010290,2025-10-10T20:43:06+09:00,tablet,3
O00020693,V00010291,2025-10-10T13:24:18+09:00,tablet,1
O00020694,V00010291,2025-10-10T13:42:09+09:00,tablet,2
O00020695,V00010291,2025-10-10T14:09:47+09:00,tablet,3
O00020696,V00010292,2025-10-10T13:43:17+09:00,tablet,1
O00020697,V00010293,2025-10-10T07:42:01+09:00,tablet,1
O00020698,V00010293,2025-10-10T08:21:41+09:00,tablet,2
O00020699,V00010293,2025-10-10T08:22:02+09:00,tablet,3
O00020700,V00010294,2025-10-10T14:18:00+09:00,tablet,1
O00020701,V00010294,2025-10-10T14:30:07+09:00,tablet,2
O00020702,V00010294,2025-10-10T16:14:20+09:00,tablet,3
O00020703,V00010295,2025-10-10T18:09:10+09:00,tablet,1
O00020704,V00010295,2025-10-10T19:56:07+09:00,tablet,2
O00020705,V00010296,2025-10-10T15:20:57+09:00,tablet,1
O00020706,V00010296,2025-10-10T16:15:10+09:00,tablet,2
O00020707,V00010297,2025-10-10T10:38:06+09:00,tablet,1
O00020708,V00010298,2025-10-10T17:32:05+09:00,tablet,1
O00020709,V00010298,2025-10-10T17:33:06+09:00,tablet,2
O00020710,V00010298,2025-10-10T17:50:37+09:00,tablet,3
O00020711,V00010299,2025-10-10T18:26:23+09:00,tablet,1
O00020712,V00010300,2025-10-10T16:12:44+09:00,tablet,1
O00020713,V00010301,2025-10-10T21:43:30+09:00,tablet,1
O00020714,V00010302,2025-10-10T17:49:07+09:00,tablet,1
O00020715,V00010303,2025-10-10T19:57:07+09:00,tablet,1
O00020716,V00010303,2025-10-10T20:23:05+09:00,tablet,2
O00020717,V00010303,2025-10-10T20:39:13+09:00,tablet,3
O00020718,V00010304,2025-10-10T21:23:44+09:00,tablet,1
O00020719,V00010305,2025-10-10T11:09:42+09:00,tablet,1
O00020720,V00010306,2025-10-10T21:32:33+09:00,tablet,1
O00020721,V00010307,2025-10-10T21:23:48+09:00,tablet,1
O00020722,V00010308,2025-10-10T20:18:02+09:00,tablet,1
O00020723,V00010308,2025-10-10T20:36:24+09:00,tablet,2
O00020724,V00010308,2025-10-10T21:14:39+09:00,tablet,3
O00020725,V00010309,2025-10-10T15:00:49+09:00,tablet,1
O00020726,V00010310,2025-10-10T08:39:00+09:00,tablet,1
O00020727,V00010311,2025-10-10T15:07:22+09:00,tablet,1
O00020728,V00010312,2025-10-11T20:47:05+09:00,tablet,1
O00020729,V00010312,2025-10-11T21:31:13+09:00,tablet,2
O00020730,V00010312,2025-10-11T22:02:58+09:00,tablet,3
O00020731,V00010313,2025-10-11T18:09:54+09:00,tablet,1
O00020732,V00010313,2025-10-11T19:12:25+09:00,tablet,2
O00020733,V00010314,2025-10-11T12:41:29+09:00,tablet,1
O00020734,V00010314,2025-10-11T13:05:01+09:00,tablet,2
O00020735,V00010315,2025-10-11T07:36:30+09:00,tablet,1
O00020736,V00010315,2025-10-11T08:17:52+09:00,tablet,2
O00020737,V00010316,2025-10-11T19:14:01+09:00,tablet,1
O00020738,V00010316,2025-10-11T20:07:23+09:00,tablet,2
O00020739,V00010317,2025-10-11T12:14:04+09:00,tablet,1
O00020740,V00010317,2025-10-11T12:15:50+09:00,tablet,2
O00020741,V00010317,2025-10-11T12:53:39+09:00,tablet,3
O00020742,V00010318,2025-10-11T12:53:36+09:00,tablet,1
O00020743,V00010318,2025-10-11T13:51:50+09:00,tablet,2
O00020744,V00010318,2025-10-11T14:38:36+09:00,tablet,3
O00020745,V00010319,2025-10-11T19:04:51+09:00,tablet,1
O00020746,V00010319,2025-10-11T19:10:57+09:00,tablet,2
O00020747,V00010320,2025-10-11T14:31:39+09:00,tablet,1
O00020748,V00010320,2025-10-11T15:04:27+09:00,tablet,2
O00020749,V00010321,2025-10-11T11:37:44+09:00,tablet,1
O00020750,V00010321,2025-10-11T13:09:20+09:00,tablet,2
O00020751,V00010322,2025-10-11T12:25:48+09:00,tablet,1
O00020752,V00010322,2025-10-11T12:41:07+09:00,tablet,2
O00020753,V00010322,2025-10-11T13:01:48+09:00,tablet,3
O00020754,V00010323,2025-10-11T16:12:17+09:00,tablet,1
O00020755,V00010324,2025-10-11T12:31:44+09:00,tablet,1
O00020756,V00010324,2025-10-11T14:21:57+09:00,tablet,2
O00020757,V00010325,2025-10-11T14:13:53+09:00,tablet,1
O00020758,V00010326,2025-10-11T19:56:23+09:00,tablet,1
O00020759,V00010326,2025-10-11T20:16:17+09:00,tablet,2
O00020760,V00010327,2025-10-11T09:06:12+09:00,tablet,1
O00020761,V00010327,2025-10-11T09:17:33+09:00,tablet,2
O00020762,V00010327,2025-10-11T11:01:40+09:00,tablet,3
O00020763,V00010328,2025-10-11T08:57:48+09:00,tablet,1
O00020764,V00010328,2025-10-11T10:46:01+09:00,tablet,2
O00020765,V00010329,2025-10-11T08:45:55+09:00,tablet,1
O00020766,V00010329,2025-10-11T10:25:37+09:00,tablet,2
O00020767,V00010330,2025-10-11T16:18:18+09:00,tablet,1
O00020768,V00010331,2025-10-11T09:09:09+09:00,tablet,1
O00020769,V00010331,2025-10-11T09:33:35+09:00,tablet,2
O00020770,V00010332,2025-10-11T17:56:41+09:00,tablet,1
O00020771,V00010332,2025-10-11T18:28:04+09:00,tablet,2
O00020772,V00010333,2025-10-11T16:41:10+09:00,tablet,1
O00020773,V00010333,2025-10-11T17:08:50+09:00,tablet,2
O00020774,V00010334,2025-10-11T14:21:30+09:00,tablet,1
O00020775,V00010335,2025-10-11T18:50:19+09:00,tablet,1
O00020776,V00010335,2025-10-11T18:56:37+09:00,tablet,2
O00020777,V00010335,2025-10-11T19:25:11+09:00,tablet,3
O00020778,V00010336,2025-10-11T14:56:29+09:00,tablet,1
O00020779,V00010336,2025-10-11T15:06:24+09:00,tablet,2
O00020780,V00010336,2025-10-11T16:44:17+09:00,tablet,3
O00020781,V00010337,2025-10-11T12:44:04+09:00,tablet,1
O00020782,V00010338,2025-10-11T12:53:12+09:00,tablet,1
O00020783,V00010338,2025-10-11T13:21:11+09:00,tablet,2
O00020784,V00010339,2025-10-11T09:34:53+09:00,tablet,1
O00020785,V00010340,2025-10-11T07:46:09+09:00,tablet,1
O00020786,V00010341,2025-10-11T19:26:39+09:00,tablet,1
O00020787,V00010342,2025-10-11T15:50:54+09:00,tablet,1
O00020788,V00010343,2025-10-11T14:54:19+09:00,tablet,1
O00020789,V00010344,2025-10-11T13:29:30+09:00,tablet,1
O00020790,V00010345,2025-10-11T15:01:19+09:00,tablet,1
O00020791,V00010346,2025-10-11T18:50:30+09:00,tablet,1
O00020792,V00010346,2025-10-11T19:43:05+09:00,tablet,2
O00020793,V00010347,2025-10-11T14:10:58+09:00,tablet,1
O00020794,V00010347,2025-10-11T15:01:28+09:00,tablet,2
O00020795,V00010348,2025-10-11T21:25:02+09:00,tablet,1
O00020796,V00010348,2025-10-11T21:36:21+09:00,tablet,2
O00020797,V00010348,2025-10-11T22:39:00+09:00,tablet,3
O00020798,V00010349,2025-10-11T12:36:58+09:00,tablet,1
O00020799,V00010349,2025-10-11T13:38:40+09:00,tablet,2
O00020800,V00010350,2025-10-11T08:28:52+09:00,tablet,1
O00020801,V00010350,2025-10-11T09:05:33+09:00,tablet,2
O00020802,V00010351,2025-10-11T13:50:35+09:00,tablet,1
O00020803,V00010351,2025-10-11T13:53:58+09:00,tablet,2
O00020804,V00010351,2025-10-11T13:56:42+09:00,tablet,3
O00020805,V00010352,2025-10-12T20:02:44+09:00,tablet,1
O00020806,V00010352,2025-10-12T20:24:20+09:00,tablet,2
O00020807,V00010353,2025-10-12T10:53:36+09:00,tablet,1
O00020808,V00010353,2025-10-12T12:35:34+09:00,tablet,2
O00020809,V00010354,2025-10-12T20:23:05+09:00,tablet,1
O00020810,V00010354,2025-10-12T20:25:40+09:00,tablet,2
O00020811,V00010355,2025-10-12T15:07:28+09:00,tablet,1
O00020812,V00010355,2025-10-12T15:20:25+09:00,tablet,2
O00020813,V00010356,2025-10-12T13:20:36+09:00,tablet,1
O00020814,V00010356,2025-10-12T13:20:53+09:00,tablet,2
O00020815,V00010356,2025-10-12T13:54:51+09:00,tablet,3
O00020816,V00010357,2025-10-12T18:41:13+09:00,tablet,1
O00020817,V00010357,2025-10-12T19:07:24+09:00,tablet,2
O00020818,V00010358,2025-10-12T12:30:58+09:00,tablet,1
O00020819,V00010358,2025-10-12T12:54:40+09:00,tablet,2
O00020820,V00010359,2025-10-12T20:09:22+09:00,tablet,1
O00020821,V00010360,2025-10-12T09:35:52+09:00,tablet,1
O00020822,V00010361,2025-10-12T13:41:54+09:00,tablet,1
O00020823,V00010361,2025-10-12T13:47:18+09:00,tablet,2
O00020824,V00010361,2025-10-12T13:54:06+09:00,tablet,3
O00020825,V00010362,2025-10-12T13:52:22+09:00,tablet,1
O00020826,V00010362,2025-10-12T14:44:01+09:00,tablet,2
O00020827,V00010362,2025-10-12T14:49:51+09:00,tablet,3
O00020828,V00010363,2025-10-12T19:18:09+09:00,tablet,1
O00020829,V00010363,2025-10-12T20:10:00+09:00,tablet,2
O00020830,V00010364,2025-10-12T10:26:26+09:00,tablet,1
O00020831,V00010365,2025-10-12T10:16:21+09:00,tablet,1
O00020832,V00010365,2025-10-12T10:31:36+09:00,tablet,2
O00020833,V00010365,2025-10-12T10:33:44+09:00,tablet,3
O00020834,V00010366,2025-10-12T10:49:14+09:00,tablet,1
O00020835,V00010366,2025-10-12T11:14:47+09:00,tablet,2
O00020836,V00010366,2025-10-12T11:24:59+09:00,tablet,3
O00020837,V00010367,2025-10-12T21:05:30+09:00,tablet,1
O00020838,V00010367,2025-10-12T21:43:16+09:00,tablet,2
O00020839,V00010367,2025-10-12T21:56:52+09:00,tablet,3
O00020840,V00010368,2025-10-12T16:03:04+09:00,tablet,1
O00020841,V00010369,2025-10-12T13:05:44+09:00,tablet,1
O00020842,V00010370,2025-10-12T13:09:51+09:00,tablet,1
O00020843,V00010370,2025-10-12T14:07:49+09:00,tablet,2
O00020844,V00010370,2025-10-12T14:41:56+09:00,tablet,3
O00020845,V00010371,2025-10-12T08:04:02+09:00,tablet,1
O00020846,V00010371,2025-10-12T08:38:04+09:00,tablet,2
O00020847,V00010371,2025-10-12T08:59:08+09:00,tablet,3
O00020848,V00010372,2025-10-12T12:59:33+09:00,tablet,1
O00020849,V00010373,2025-10-12T17:52:19+09:00,tablet,1
O00020850,V00010374,2025-10-12T09:17:52+09:00,tablet,1
O00020851,V00010374,2025-10-12T10:19:16+09:00,tablet,2
O00020852,V00010374,2025-10-12T10:40:49+09:00,tablet,3
O00020853,V00010375,2025-10-12T18:33:33+09:00,tablet,1
O00020854,V00010375,2025-10-12T19:18:26+09:00,tablet,2
O00020855,V00010375,2025-10-12T19:35:07+09:00,tablet,3
O00020856,V00010376,2025-10-12T17:42:08+09:00,tablet,1
O00020857,V00010376,2025-10-12T17:44:41+09:00,tablet,2
O00020858,V00010377,2025-10-12T18:35:58+09:00,tablet,1
O00020859,V00010378,2025-10-12T17:17:08+09:00,tablet,1
O00020860,V00010379,2025-10-12T13:31:26+09:00,tablet,1
O00020861,V00010379,2025-10-12T13:51:03+09:00,tablet,2
O00020862,V00010379,2025-10-12T14:03:12+09:00,tablet,3
O00020863,V00010380,2025-10-12T11:45:50+09:00,tablet,1
O00020864,V00010380,2025-10-12T12:02:44+09:00,tablet,2
O00020865,V00010380,2025-10-12T12:39:46+09:00,tablet,3
O00020866,V00010381,2025-10-12T08:41:18+09:00,tablet,1
O00020867,V00010381,2025-10-12T09:02:44+09:00,tablet,2
O00020868,V00010381,2025-10-12T09:07:39+09:00,tablet,3
O00020869,V00010382,2025-10-12T18:55:33+09:00,tablet,1
O00020870,V00010383,2025-10-12T11:26:06+09:00,tablet,1
O00020871,V00010383,2025-10-12T11:31:23+09:00,tablet,2
O00020872,V00010384,2025-10-12T08:00:55+09:00,tablet,1
O00020873,V00010384,2025-10-12T08:19:52+09:00,tablet,2
O00020874,V00010385,2025-10-12T13:58:02+09:00,tablet,1
O00020875,V00010385,2025-10-12T14:46:51+09:00,tablet,2
O00020876,V00010385,2025-10-12T14:52:43+09:00,tablet,3
O00020877,V00010386,2025-10-12T16:06:42+09:00,tablet,1
O00020878,V00010387,2025-10-12T08:55:44+09:00,tablet,1
O00020879,V00010388,2025-10-13T09:37:13+09:00,tablet,1
O00020880,V00010388,2025-10-13T10:10:00+09:00,tablet,2
O00020881,V00010389,2025-10-13T11:56:22+09:00,tablet,1
O00020882,V00010389,2025-10-13T11:57:13+09:00,tablet,2
O00020883,V00010390,2025-10-13T09:53:21+09:00,tablet,1
O00020884,V00010390,2025-10-13T10:07:12+09:00,tablet,2
O00020885,V00010390,2025-10-13T10:11:17+09:00,tablet,3
O00020886,V00010391,2025-10-13T19:05:04+09:00,tablet,1
O00020887,V00010391,2025-10-13T19:27:00+09:00,tablet,2
O00020888,V00010391,2025-10-13T20:28:30+09:00,tablet,3
O00020889,V00010392,2025-10-13T19:45:21+09:00,tablet,1
O00020890,V00010392,2025-10-13T21:13:06+09:00,tablet,2
O00020891,V00010393,2025-10-13T20:51:51+09:00,tablet,1
O00020892,V00010394,2025-10-13T20:01:49+09:00,tablet,1
O00020893,V00010394,2025-10-13T20:13:14+09:00,tablet,2
O00020894,V00010394,2025-10-13T20:33:26+09:00,tablet,3
O00020895,V00010395,2025-10-13T08:46:30+09:00,tablet,1
O00020896,V00010396,2025-10-13T09:35:59+09:00,tablet,1
O00020897,V00010396,2025-10-13T10:05:02+09:00,tablet,2
O00020898,V00010397,2025-10-13T20:04:00+09:00,tablet,1
O00020899,V00010397,2025-10-13T20:16:10+09:00,tablet,2
O00020900,V00010397,2025-10-13T21:18:39+09:00,tablet,3
O00020901,V00010398,2025-10-13T17:30:04+09:00,tablet,1
O00020902,V00010398,2025-10-13T18:04:07+09:00,tablet,2
O00020903,V00010398,2025-10-13T18:36:16+09:00,tablet,3
O00020904,V00010399,2025-10-13T16:28:28+09:00,tablet,1
O00020905,V00010400,2025-10-13T17:53:09+09:00,tablet,1
O00020906,V00010400,2025-10-13T19:19:49+09:00,tablet,2
O00020907,V00010401,2025-10-13T08:14:12+09:00,tablet,1
O00020908,V00010402,2025-10-13T13:25:21+09:00,tablet,1
O00020909,V00010403,2025-10-13T13:43:27+09:00,tablet,1
O00020910,V00010404,2025-10-13T11:19:25+09:00,tablet,1
O00020911,V00010404,2025-10-13T11:56:31+09:00,tablet,2
O00020912,V00010405,2025-10-13T15:34:38+09:00,tablet,1
O00020913,V00010406,2025-10-13T13:07:11+09:00,tablet,1
O00020914,V00010407,2025-10-13T08:49:27+09:00,tablet,1
O00020915,V00010408,2025-10-13T09:37:46+09:00,tablet,1
O00020916,V00010408,2025-10-13T10:13:57+09:00,tablet,2
O00020917,V00010408,2025-10-13T10:30:59+09:00,tablet,3
O00020918,V00010409,2025-10-13T12:55:27+09:00,tablet,1
O00020919,V00010410,2025-10-13T20:58:49+09:00,tablet,1
O00020920,V00010410,2025-10-13T21:26:08+09:00,tablet,2
O00020921,V00010410,2025-10-13T21:46:10+09:00,tablet,3
O00020922,V00010411,2025-10-13T14:33:24+09:00,tablet,1
O00020923,V00010411,2025-10-13T15:22:26+09:00,tablet,2
O00020924,V00010412,2025-10-13T15:34:50+09:00,tablet,1
O00020925,V00010413,2025-10-13T11:02:49+09:00,tablet,1
O00020926,V00010413,2025-10-13T11:26:06+09:00,tablet,2
O00020927,V00010414,2025-10-13T13:55:48+09:00,tablet,1
O00020928,V00010414,2025-10-13T14:05:33+09:00,tablet,2
O00020929,V00010415,2025-10-13T13:03:59+09:00,tablet,1
O00020930,V00010415,2025-10-13T14:27:28+09:00,tablet,2
