order_item_id,order_id,menu_item_id,qty,unit_price_yen_at_order,line_subtotal_yen,status,served_at,cook_time_sec,is_kids_item
OI00052837,O00021048,M005,3,390,1170,served,2025-10-15T08:11:40+09:00,337,1
OI00052838,O00021049,M005,2,390,780,served,2025-10-15T17:21:02+09:00,696,1
OI00052839,O00021050,M004,1,980,980,served,2025-10-15T18:14:36+09:00,951,0
OI00052840,O00021050,M003,3,520,1560,served,2025-10-15T18:16:35+09:00,1070,0
OI00052841,O00021051,M003,2,520,1040,served,2025-10-15T18:11:23+09:00,691,0
OI00052842,O00021051,M005,3,390,1170,served,2025-10-15T18:19:01+09:00,1149,1
OI00052843,O00021052,M003,1,520,520,served,2025-10-15T15:46:54+09:00,278,0
OI00052844,O00021053,M006,2,450,900,served,2025-10-15T16:41:28+09:00,786,1
OI00052845,O00021053,M005,2,390,780,served,2025-10-15T16:43:46+09:00,924,1
OI00052846,O00021053,M001,3,680,2040,served,2025-10-15T16:42:45+09:00,863,0
OI00052847,O00021054,M004,3,980,2940,served,2025-10-15T17:54:12+09:00,660,0
OI00052848,O00021055,M006,2,450,900,served,2025-10-15T18:51:16+09:00,1145,1
OI00052849,O00021055,M103,3,760,2280,served,2025-10-15T18:48:46+09:00,995,0
OI00052850,O00021056,M103,1,760,760,served,2025-10-15T18:39:55+09:00,246,0
OI00052851,O00021057,M004,3,980,2940,served,2025-10-15T13:57:26+09:00,650,0
OI00052852,O00021057,M002,2,780,1560,served,2025-10-15T14:05:41+09:00,1145,0
OI00052853,O00021058,M005,3,390,1170,served,2025-10-15T14:52:53+09:00,438,1
OI00052854,O00021058,M001,1,680,680,served,2025-10-15T14:51:11+09:00,336,0
OI00052855,O00021058,M103,2,760,1520,served,2025-10-15T15:04:51+09:00,1156,0
OI00052856,O00021059,M004,1,980,980,served,2025-10-15T15:25:15+09:00,445,0
OI00052857,O00021059,M002,3,780,2340,served,2025-10-15T15:24:56+09:00,426,0
OI00052858,O00021060,M004,1,980,980,served,2025-10-15T16:31:36+09:00,1130,0
OI00052859,O00021060,M006,3,450,1350,served,2025-10-15T16:23:39+09:00,653,1
OI00052860,O00021061,M006,2,450,900,served,2025-10-15T18:23:31+09:00,667,1
OI00052861,O00021061,M004,3,980,2940,served,2025-10-15T18:31:28+09:00,1144,0
OI00052862,O00021062,M001,1,680,680,served,2025-10-15T18:55:13+09:00,311,0
OI00052863,O00021062,M004,1,980,980,served,2025-10-15T19:02:48+09:00,766,0
OI00052864,O00021062,M003,3,520,1560,served,2025-10-15T18:55:05+09:00,303,0
OI00052865,O00021062,M103,3,760,2280,served,2025-10-15T18:58:22+09:00,500,0
OI00052866,O00021063,M005,2,390,780,served,2025-10-15T19:02:26+09:00,644,1
OI00052867,O00021063,M002,2,780,1560,served,2025-10-15T18:57:17+09:00,335,0
OI00052868,O00021064,M005,1,390,390,served,2025-10-15T14:35:10+09:00,924,1
OI00052869,O00021065,M002,2,780,1560,served,2025-10-15T16:02:12+09:00,1103,0
OI00052870,O00021065,M002,2,780,1560,served,2025-10-15T16:01:55+09:00,1086,0
OI00052871,O00021065,M004,1,980,980,served,2025-10-15T15:52:54+09:00,545,0
OI00052872,O00021065,M006,1,450,450,served,2025-10-15T15:48:27+09:00,278,1
OI00052873,O00021066,M006,2,450,900,served,2025-10-15T13:40:00+09:00,831,1
OI00052874,O00021066,M103,1,760,760,served,2025-10-15T13:38:24+09:00,735,0
OI00052875,O00021066,M002,1,780,780,served,2025-10-15T13:44:12+09:00,1083,0
OI00052876,O00021066,M004,3,980,2940,served,2025-10-15T13:33:46+09:00,457,0
OI00052877,O00021067,M003,3,520,1560,served,2025-10-15T13:00:54+09:00,399,0
OI00052878,O00021067,M006,2,450,900,served,2025-10-15T13:09:08+09:00,893,1
OI00052879,O00021067,M004,3,980,2940,served,2025-10-15T12:58:40+09:00,265,0
OI00052880,O00021068,M003,2,520,1040,served,2025-10-15T13:24:26+09:00,906,0
OI00052881,O00021069,M003,2,520,1040,served,2025-10-15T13:30:46+09:00,1164,0
OI00052882,O00021069,M002,3,780,2340,served,2025-10-15T13:30:47+09:00,1165,0
OI00052883,O00021070,M005,1,390,390,served,2025-10-15T19:56:37+09:00,917,1
OI00052884,O00021071,M004,2,980,1960,served,2025-10-15T20:36:33+09:00,972,0
OI00052885,O00021071,M005,2,390,780,served,2025-10-15T20:26:41+09:00,380,1
OI00052886,O00021071,M006,3,450,1350,served,2025-10-15T20:27:38+09:00,437,1
OI00052887,O00021071,M001,3,680,2040,served,2025-10-15T20:32:28+09:00,727,0
OI00052888,O00021072,M002,1,780,780,served,2025-10-15T21:00:54+09:00,773,0
OI00052889,O00021072,M004,2,980,1960,served,2025-10-15T20:54:10+09:00,369,0
OI00052890,O00021073,M003,2,520,1040,served,2025-10-15T11:19:46+09:00,1195,0
OI00052891,O00021073,M003,2,520,1040,served,2025-10-15T11:17:32+09:00,1061,0
OI00052892,O00021074,M006,2,450,900,served,2025-10-15T11:44:22+09:00,649,1
OI00052893,O00021074,M001,2,680,1360,served,2025-10-15T11:37:41+09:00,248,0
OI00052894,O00021074,M003,1,520,520,served,2025-10-15T11:40:25+09:00,412,0
OI00052895,O00021075,M004,1,980,980,served,2025-10-15T14:15:53+09:00,633,0
OI00052896,O00021076,M005,3,390,1170,served,2025-10-15T14:59:43+09:00,733,1
OI00052897,O00021076,M001,1,680,680,served,2025-10-15T15:07:24+09:00,1194,0
OI00052898,O00021076,M001,2,680,1360,served,2025-10-15T14:58:19+09:00,649,0
OI00052899,O00021077,M006,1,450,450,served,2025-10-15T12:11:39+09:00,899,1
OI00052900,O00021077,M004,1,980,980,served,2025-10-15T12:06:14+09:00,574,0
OI00052901,O00021077,M006,2,450,900,served,2025-10-15T12:04:18+09:00,458,1
OI00052902,O00021077,M004,3,980,2940,served,2025-10-15T12:03:21+09:00,401,0
OI00052903,O00021078,M002,3,780,2340,served,2025-10-15T13:17:16+09:00,372,0
OI00052904,O00021079,M004,2,980,1960,served,2025-10-15T20:54:26+09:00,1027,0
OI00052905,O00021079,M005,3,390,1170,served,2025-10-15T20:42:40+09:00,321,1
OI00052906,O00021079,M006,3,450,1350,served,2025-10-15T20:50:50+09:00,811,1
OI00052907,O00021080,M004,2,980,1960,served,2025-10-15T14:46:44+09:00,473,0
OI00052908,O00021080,M006,2,450,900,served,2025-10-15T14:44:23+09:00,332,1
OI00052909,O00021081,M005,3,390,1170,served,2025-10-15T14:44:42+09:00,321,1
OI00052910,O00021082,M002,3,780,2340,served,2025-10-15T15:15:48+09:00,926,0
OI00052911,O00021083,M005,3,390,1170,served,2025-10-15T19:46:55+09:00,1185,1
OI00052912,O00021083,M002,1,780,780,served,2025-10-15T19:37:16+09:00,606,0
OI00052913,O00021083,M003,1,520,520,served,2025-10-15T19:36:36+09:00,566,0
OI00052914,O00021083,M001,2,680,1360,served,2025-10-15T19:34:11+09:00,421,0
OI00052915,O00021084,M006,3,450,1350,served,2025-10-15T18:32:25+09:00,1021,1
OI00052916,O00021084,M004,2,980,1960,served,2025-10-15T18:34:20+09:00,1136,0
OI00052917,O00021084,M001,3,680,2040,served,2025-10-15T18:24:48+09:00,564,0
OI00052918,O00021084,M003,3,520,1560,served,2025-10-15T18:29:26+09:00,842,0
OI00052919,O00021085,M004,2,980,1960,served,2025-10-15T18:50:45+09:00,383,0
OI00052920,O00021085,M006,3,450,1350,served,2025-10-15T18:52:44+09:00,502,1
OI00052921,O00021085,M002,3,780,2340,served,2025-10-15T19:00:35+09:00,973,0
OI00052922,O00021086,M001,1,680,680,served,2025-10-15T16:13:20+09:00,426,0
OI00052923,O00021086,M006,1,450,450,served,2025-10-15T16:25:28+09:00,1154,1
OI00052924,O00021087,M004,1,980,980,served,2025-10-15T16:41:56+09:00,1130,0
OI00052925,O00021087,M005,1,390,390,served,2025-10-15T16:41:54+09:00,1128,1
OI00052926,O00021087,M003,1,520,520,served,2025-10-15T16:40:44+09:00,1058,0
OI00052927,O00021087,M002,3,780,2340,served,2025-10-15T16:32:11+09:00,545,0
OI00052928,O00021088,M001,3,680,2040,served,2025-10-15T17:51:21+09:00,1180,0
OI00052929,O00021088,M005,3,390,1170,served,2025-10-15T17:38:34+09:00,413,1
OI00052930,O00021089,M103,3,760,2280,served,2025-10-15T16:58:11+09:00,934,0
OI00052931,O00021089,M003,3,520,1560,served,2025-10-15T16:55:04+09:00,747,0
OI00052932,O00021090,M002,2,780,1560,served,2025-10-15T17:23:02+09:00,251,0
OI00052933,O00021090,M004,2,980,1960,served,2025-10-15T17:29:33+09:00,642,0
OI00052934,O00021090,M004,1,980,980,served,2025-10-15T17:23:59+09:00,308,0
OI00052935,O00021090,M001,2,680,1360,served,2025-10-15T17:35:45+09:00,1014,0
OI00052936,O00021091,M003,2,520,1040,served,2025-10-15T08:14:57+09:00,270,0
OI00052937,O00021091,M004,3,980,2940,served,2025-10-15T08:16:59+09:00,392,0
OI00052938,O00021091,M001,2,680,1360,served,2025-10-15T08:16:26+09:00,359,0
OI00052939,O00021091,M004,2,980,1960,served,2025-10-15T08:21:02+09:00,635,0
OI00052940,O00021092,M001,2,680,1360,served,2025-10-15T08:37:10+09:00,807,0
OI00052941,O00021092,M002,3,780,2340,served,2025-10-15T08:34:40+09:00,657,0
OI00052942,O00021093,M006,3,450,1350,served,2025-10-15T11:34:49+09:00,927,1
OI00052943,O00021093,M002,3,780,2340,served,2025-10-15T11:27:23+09:00,481,0
OI00052944,O00021094,M001,2,680,1360,served,2025-10-16T08:43:21+09:00,689,0
OI00052945,O00021094,M006,2,450,900,served,2025-10-16T08:47:31+09:00,939,1
OI00052946,O00021094,M006,2,450,900,served,2025-10-16T08:47:43+09:00,951,1
OI00052947,O00021094,M005,1,390,390,served,2025-10-16T08:46:56+09:00,904,1
OI00052948,O00021095,M002,1,780,780,served,2025-10-16T09:35:47+09:00,255,0
OI00052949,O00021095,M001,1,680,680,served,2025-10-16T09:36:01+09:00,269,0
OI00052950,O00021095,M003,1,520,520,served,2025-10-16T09:39:00+09:00,448,0
OI00052951,O00021096,M005,1,390,390,served,2025-10-16T10:27:40+09:00,413,1
OI00052952,O00021096,M002,3,780,2340,served,2025-10-16T10:33:35+09:00,768,0
OI00052953,O00021097,M004,1,980,980,served,2025-10-16T17:13:17+09:00,279,0
OI00052954,O00021097,M004,2,980,1960,served,2025-10-16T17:15:53+09:00,435,0
OI00052955,O00021098,M005,1,390,390,served,2025-10-16T19:24:29+09:00,345,1
OI00052956,O00021098,M003,2,520,1040,served,2025-10-16T19:27:07+09:00,503,0
OI00052957,O00021098,M001,3,680,2040,served,2025-10-16T19:38:10+09:00,1166,0
OI00052958,O00021098,M002,3,780,2340,served,2025-10-16T19:36:07+09:00,1043,0
OI00052959,O00021099,M103,3,760,2280,served,2025-10-16T20:16:11+09:00,1096,0
OI00052960,O00021099,M001,3,680,2040,served,2025-10-16T20:07:18+09:00,563,0
OI00052961,O00021099,M006,2,450,900,served,2025-10-16T20:07:25+09:00,570,1
OI00052962,O00021099,M005,2,390,780,served,2025-10-16T20:04:27+09:00,392,1
OI00052963,O00021100,M003,1,520,520,served,2025-10-16T20:54:04+09:00,416,0
OI00052964,O00021100,M103,3,760,2280,served,2025-10-16T20:55:59+09:00,531,0
OI00052965,O00021101,M004,3,980,2940,served,2025-10-16T10:37:03+09:00,1057,0
OI00052966,O00021101,M003,2,520,1040,served,2025-10-16T10:24:49+09:00,323,0
OI00052967,O00021101,M103,1,760,760,served,2025-10-16T10:23:54+09:00,268,0
OI00052968,O00021102,M005,3,390,1170,served,2025-10-16T14:23:27+09:00,901,1
OI00052969,O00021102,M006,3,450,1350,served,2025-10-16T14:21:16+09:00,770,1
OI00052970,O00021103,M005,1,390,390,served,2025-10-16T14:17:55+09:00,509,1
OI00052971,O00021103,M004,3,980,2940,served,2025-10-16T14:23:39+09:00,853,0
OI00052972,O00021103,M003,2,520,1040,served,2025-10-16T14:14:36+09:00,310,0
OI00052973,O00021104,M005,3,390,1170,served,2025-10-16T16:42:29+09:00,743,1
OI00052974,O00021105,M004,2,980,1960,served,2025-10-16T17:01:26+09:00,525,0
OI00052975,O00021105,M002,3,780,2340,served,2025-10-16T17:12:23+09:00,1182,0
OI00052976,O00021105,M003,1,520,520,served,2025-10-16T17:11:57+09:00,1156,0
OI00052977,O00021105,M004,1,980,980,served,2025-10-16T17:00:24+09:00,463,0
OI00052978,O00021106,M103,2,760,1520,served,2025-10-16T11:03:17+09:00,325,0
OI00052979,O00021106,M103,2,760,1520,served,2025-10-16T11:07:25+09:00,573,0
OI00052980,O00021106,M002,3,780,2340,served,2025-10-16T11:15:17+09:00,1045,0
OI00052981,O00021107,M001,2,680,1360,served,2025-10-16T12:33:11+09:00,1010,0
OI00052982,O00021107,M002,3,780,2340,served,2025-10-16T12:32:10+09:00,949,0
OI00052983,O00021107,M103,1,760,760,served,2025-10-16T12:34:26+09:00,1085,0
OI00052984,O00021108,M103,1,760,760,served,2025-10-16T10:10:29+09:00,739,0
OI00052985,O00021108,M002,1,780,780,served,2025-10-16T10:14:33+09:00,983,0
OI00052986,O00021109,M005,2,390,780,served,2025-10-16T10:42:04+09:00,287,1
OI00052987,O00021109,M005,1,390,390,served,2025-10-16T10:51:10+09:00,833,1
OI00052988,O00021110,M003,1,520,520,served,2025-10-16T10:43:37+09:00,323,0
OI00052989,O00021110,M003,1,520,520,served,2025-10-16T10:54:53+09:00,999,0
OI00052990,O00021110,M002,3,780,2340,served,2025-10-16T10:45:36+09:00,442,0
OI00052991,O00021110,M006,2,450,900,served,2025-10-16T10:53:41+09:00,927,1
OI00052992,O00021111,M103,2,760,1520,served,2025-10-16T10:30:12+09:00,536,0
OI00052993,O00021111,M002,1,780,780,served,2025-10-16T10:25:43+09:00,267,0
OI00052994,O00021111,M005,2,390,780,served,2025-10-16T10:39:46+09:00,1110,1
OI00052995,O00021111,M003,2,520,1040,served,2025-10-16T10:27:56+09:00,400,0
OI00052996,O00021112,M002,3,780,2340,served,2025-10-16T13:43:09+09:00,323,0
OI00052997,O00021113,M004,2,980,1960,served,2025-10-16T14:08:54+09:00,705,0
OI00052998,O00021114,M006,2,450,900,served,2025-10-16T13:13:08+09:00,482,1
OI00052999,O00021114,M103,3,760,2280,served,2025-10-16T13:10:04+09:00,298,0
OI00053000,O00021114,M005,2,390,780,served,2025-10-16T13:10:46+09:00,340,1
OI00053001,O00021114,M003,3,520,1560,served,2025-10-16T13:15:01+09:00,595,0
OI00053002,O00021115,M006,3,450,1350,served,2025-10-16T11:49:51+09:00,466,1
OI00053003,O00021115,M003,3,520,1560,served,2025-10-16T11:48:39+09:00,394,0
OI00053004,O00021115,M004,3,980,2940,served,2025-10-16T11:58:06+09:00,961,0
OI00053005,O00021115,M003,1,520,520,served,2025-10-16T11:49:16+09:00,431,0
OI00053006,O00021116,M005,1,390,390,served,2025-10-16T19:35:14+09:00,941,1
OI00053007,O00021116,M005,1,390,390,served,2025-10-16T19:31:12+09:00,699,1
OI00053008,O00021116,M005,3,390,1170,served,2025-10-16T19:33:27+09:00,834,1
OI00053009,O00021117,M006,2,450,900,served,2025-10-16T20:18:23+09:00,734,1
OI00053010,O00021118,M006,2,450,900,served,2025-10-16T20:24:01+09:00,887,1
OI00053011,O00021118,M006,1,450,450,served,2025-10-16T20:22:02+09:00,768,1
OI00053012,O00021119,M103,3,760,2280,served,2025-10-16T13:43:50+09:00,836,0
OI00053013,O00021119,M002,1,780,780,served,2025-10-16T13:39:55+09:00,601,0
OI00053014,O00021119,M001,3,680,2040,served,2025-10-16T13:44:47+09:00,893,0
OI00053015,O00021119,M002,3,780,2340,served,2025-10-16T13:48:12+09:00,1098,0
OI00053016,O00021120,M002,3,780,2340,served,2025-10-16T14:19:04+09:00,971,0
OI00053017,O00021120,M005,2,390,780,served,2025-10-16T14:18:04+09:00,911,1
OI00053018,O00021120,M006,1,450,450,served,2025-10-16T14:10:26+09:00,453,1
OI00053019,O00021120,M103,2,760,1520,served,2025-10-16T14:10:23+09:00,450,0
OI00053020,O00021121,M003,1,520,520,served,2025-10-16T14:56:01+09:00,1070,0
OI00053021,O00021121,M004,3,980,2940,served,2025-10-16T14:57:06+09:00,1135,0
OI00053022,O00021121,M002,1,780,780,served,2025-10-16T14:50:30+09:00,739,0
OI00053023,O00021122,M005,2,390,780,served,2025-10-16T13:11:45+09:00,1016,1
OI00053024,O00021123,M003,2,520,1040,served,2025-10-16T09:13:17+09:00,642,0
OI00053025,O00021123,M006,2,450,900,served,2025-10-16T09:19:31+09:00,1016,1
OI00053026,O00021123,M002,2,780,1560,served,2025-10-16T09:22:00+09:00,1165,0
OI00053027,O00021123,M003,1,520,520,served,2025-10-16T09:07:08+09:00,273,0
OI00053028,O00021124,M006,1,450,450,served,2025-10-16T09:36:44+09:00,288,1
OI00053029,O00021124,M103,2,760,1520,served,2025-10-16T09:47:09+09:00,913,0
OI00053030,O00021125,M003,2,520,1040,served,2025-10-16T10:08:52+09:00,1001,0
OI00053031,O00021125,M103,2,760,1520,served,2025-10-16T10:04:20+09:00,729,0
OI00053032,O00021126,M002,1,780,780,served,2025-10-16T13:44:24+09:00,629,0
OI00053033,O00021126,M003,3,520,1560,served,2025-10-16T13:47:42+09:00,827,0
OI00053034,O00021127,M002,1,780,780,served,2025-10-16T13:06:14+09:00,271,0
OI00053035,O00021127,M002,1,780,780,served,2025-10-16T13:13:40+09:00,717,0
OI00053036,O00021127,M004,2,980,1960,served,2025-10-16T13:13:14+09:00,691,0
OI00053037,O00021127,M001,3,680,2040,served,2025-10-16T13:13:38+09:00,715,0
OI00053038,O00021128,M103,2,760,1520,served,2025-10-16T13:31:06+09:00,645,0
OI00053039,O00021128,M005,2,390,780,served,2025-10-16T13:25:23+09:00,302,1
OI00053040,O00021128,M006,2,450,900,served,2025-10-16T13:36:35+09:00,974,1
OI00053041,O00021128,M002,2,780,1560,served,2025-10-16T13:32:40+09:00,739,0
OI00053042,O00021129,M001,1,680,680,served,2025-10-16T18:35:35+09:00,840,0
OI00053043,O00021130,M003,3,520,1560,served,2025-10-16T19:02:20+09:00,240,0
OI00053044,O00021130,M103,3,760,2280,served,2025-10-16T19:13:00+09:00,880,0
OI00053045,O00021131,M006,1,450,450,served,2025-10-16T20:13:21+09:00,967,1
OI00053046,O00021131,M004,2,980,1960,served,2025-10-16T20:12:58+09:00,944,0
OI00053047,O00021131,M005,2,390,780,served,2025-10-16T20:11:21+09:00,847,1
OI00053048,O00021132,M002,2,780,1560,served,2025-10-16T09:34:23+09:00,773,0
OI00053049,O00021132,M006,2,450,900,served,2025-10-16T09:40:56+09:00,1166,1
OI00053050,O00021133,M103,2,760,1520,served,2025-10-16T10:42:13+09:00,1192,0
OI00053051,O00021134,M004,3,980,2940,served,2025-10-16T11:43:33+09:00,288,0
OI00053052,O00021135,M002,3,780,2340,served,2025-10-16T12:04:15+09:00,676,0
OI00053053,O00021136,M103,1,760,760,served,2025-10-16T12:52:36+09:00,717,0
OI00053054,O00021136,M103,2,760,1520,served,2025-10-16T13:00:22+09:00,1183,0
OI00053055,O00021137,M004,2,980,1960,served,2025-10-16T17:56:15+09:00,259,0
OI00053056,O00021137,M003,2,520,1040,served,2025-10-16T18:07:27+09:00,931,0
OI00053057,O00021138,M103,3,760,2280,served,2025-10-16T15:34:30+09:00,1187,0
OI00053058,O00021138,M004,2,980,1960,served,2025-10-16T15:20:47+09:00,364,0
OI00053059,O00021139,M103,3,760,2280,served,2025-10-16T19:29:46+09:00,1095,0
OI00053060,O00021139,M103,1,760,760,served,2025-10-16T19:24:39+09:00,788,0
OI00053061,O00021140,M004,3,980,2940,served,2025-10-16T19:44:18+09:00,381,0
OI00053062,O00021140,M103,3,760,2280,served,2025-10-16T19:51:59+09:00,842,0
OI00053063,O00021141,M004,1,980,980,served,2025-10-16T13:51:39+09:00,685,0
OI00053064,O00021142,M003,2,520,1040,served,2025-10-16T14:31:57+09:00,1176,0
OI00053065,O00021142,M006,3,450,1350,served,2025-10-16T14:25:09+09:00,768,1
OI00053066,O00021143,M004,1,980,980,served,2025-10-16T14:28:14+09:00,404,0
OI00053067,O00021144,M001,1,680,680,served,2025-10-16T17:30:45+09:00,568,0
OI00053068,O00021145,M005,2,390,780,served,2025-10-16T17:56:48+09:00,427,1
OI00053069,O00021145,M004,2,980,1960,served,2025-10-16T18:09:35+09:00,1194,0
OI00053070,O00021145,M004,1,980,980,served,2025-10-16T18:01:49+09:00,728,0
OI00053071,O00021145,M002,2,780,1560,served,2025-10-16T17:55:04+09:00,323,0
OI00053072,O00021146,M004,3,980,2940,served,2025-10-16T12:21:23+09:00,918,0
OI00053073,O00021146,M004,1,980,980,served,2025-10-16T12:11:33+09:00,328,0
OI00053074,O00021146,M004,3,980,2940,served,2025-10-16T12:14:42+09:00,517,0
OI00053075,O00021146,M103,1,760,760,served,2025-10-16T12:12:24+09:00,379,0
OI00053076,O00021147,M005,2,390,780,served,2025-10-16T13:39:55+09:00,1091,1
OI00053077,O00021148,M001,3,680,2040,served,2025-10-16T10:15:47+09:00,847,0
OI00053078,O00021149,M002,3,780,2340,served,2025-10-16T10:27:28+09:00,462,0
OI00053079,O00021150,M006,2,450,900,served,2025-10-16T12:00:07+09:00,1145,1
OI00053080,O00021151,M006,3,450,1350,served,2025-10-16T19:38:31+09:00,860,1
OI00053081,O00021152,M006,1,450,450,served,2025-10-16T09:21:05+09:00,508,1
OI00053082,O00021152,M002,1,780,780,served,2025-10-16T09:25:40+09:00,783,0
OI00053083,O00021153,M004,3,980,2940,served,2025-10-16T09:42:51+09:00,1156,0
OI00053084,O00021153,M002,2,780,1560,served,2025-10-16T09:30:02+09:00,387,0
OI00053085,O00021153,M003,2,520,1040,served,2025-10-16T09:29:01+09:00,326,0
OI00053086,O00021153,M006,3,450,1350,served,2025-10-16T09:34:57+09:00,682,1
OI00053087,O00021154,M005,1,390,390,served,2025-10-16T10:50:18+09:00,946,1
OI00053088,O00021154,M002,3,780,2340,served,2025-10-16T10:49:43+09:00,911,0
OI00053089,O00021154,M004,3,980,2940,served,2025-10-16T10:43:32+09:00,540,0
OI00053090,O00021155,M002,1,780,780,served,2025-10-16T10:52:59+09:00,750,0
OI00053091,O00021155,M005,1,390,390,served,2025-10-16T10:52:57+09:00,748,1
OI00053092,O00021156,M004,3,980,2940,served,2025-10-16T16:43:13+09:00,1019,0
OI00053093,O00021156,M002,1,780,780,served,2025-10-16T16:37:48+09:00,694,0
OI00053094,O00021156,M004,3,980,2940,served,2025-10-16T16:43:17+09:00,1023,0
OI00053095,O00021157,M001,2,680,1360,served,2025-10-16T17:40:58+09:00,966,0
OI00053096,O00021157,M002,1,780,780,served,2025-10-16T17:31:03+09:00,371,0
OI00053097,O00021157,M003,3,520,1560,served,2025-10-16T17:44:26+09:00,1174,0
OI00053098,O00021157,M103,2,760,1520,served,2025-10-16T17:41:29+09:00,997,0
OI00053099,O00021158,M006,2,450,900,served,2025-10-16T18:46:17+09:00,657,1
OI00053100,O00021158,M103,1,760,760,served,2025-10-16T18:52:58+09:00,1058,0
OI00053101,O00021159,M103,1,760,760,served,2025-10-17T08:03:23+09:00,905,0
OI00053102,O00021159,M004,2,980,1960,served,2025-10-17T07:59:20+09:00,662,0
OI00053103,O00021160,M005,1,390,390,served,2025-10-17T08:24:04+09:00,246,1
OI00053104,O00021160,M004,3,980,2940,served,2025-10-17T08:37:41+09:00,1063,0
OI00053105,O00021161,M005,1,390,390,served,2025-10-17T09:12:18+09:00,911,1
