visit_id,store_id,table_id,seated_at,left_at,adult_cnt,child_cnt,visit_date,day_of_week,time_slot
V00012274,S002,T29,2025-12-04T10:05:30+09:00,2025-12-04T10:55:30+09:00,3,0,2025-12-04,3,morning
V00012275,S002,T07,2025-12-04T10:53:20+09:00,2025-12-04T12:12:20+09:00,3,1,2025-12-04,3,morning
V00012276,S003,T10,2025-12-04T10:51:50+09:00,2025-12-04T12:44:50+09:00,2,1,2025-12-04,3,morning
V00012277,S003,T01,2025-12-04T10:13:36+09:00,2025-12-04T12:07:36+09:00,2,1,2025-12-04,3,morning
V00012278,S003,T22,2025-12-04T07:23:49+09:00,2025-12-04T09:18:49+09:00,2,1,2025-12-04,3,morning
V00012279,S003,T20,2025-12-04T13:48:45+09:00,2025-12-04T14:49:45+09:00,1,0,2025-12-04,3,lunch
V00012280,S003,T05,2025-12-04T12:32:28+09:00,2025-12-04T13:29:28+09:00,4,1,2025-12-04,3,lunch
V00012281,S003,T17,2025-12-04T18:16:51+09:00,2025-12-04T19:01:51+09:00,3,0,2025-12-04,3,evening
V00012282,S003,T08,2025-12-04T08:49:31+09:00,2025-12-04T09:24:31+09:00,1,2,2025-12-04,3,morning
V00012283,S003,T02,2025-12-04T17:56:40+09:00,2025-12-04T19:31:40+09:00,1,1,2025-12-04,3,afternoon
V00012284,S003,T29,2025-12-04T14:49:34+09:00,2025-12-04T16:45:34+09:00,3,0,2025-12-04,3,lunch
V00012285,S003,T03,2025-12-04T20:16:00+09:00,2025-12-04T21:42:00+09:00,4,2,2025-12-04,3,evening
V00012286,S001,T12,2025-12-05T10:19:26+09:00,2025-12-05T12:06:26+09:00,4,0,2025-12-05,4,morning
V00012287,S001,T13,2025-12-05T10:47:33+09:00,2025-12-05T11:29:33+09:00,3,1,2025-12-05,4,morning
V00012288,S001,T03,2025-12-05T12:05:09+09:00,2025-12-05T12:50:09+09:00,4,0,2025-12-05,4,lunch
V00012289,S001,T20,2025-12-05T13:42:32+09:00,2025-12-05T14:51:32+09:00,1,2,2025-12-05,4,lunch
V00012290,S001,T06,2025-12-05T09:14:40+09:00,2025-12-05T11:09:40+09:00,2,0,2025-12-05,4,morning
V00012291,S001,T04,2025-12-05T20:24:58+09:00,2025-12-05T22:01:58+09:00,1,1,2025-12-05,4,evening
V00012292,S001,T08,2025-12-05T20:44:58+09:00,2025-12-05T22:23:58+09:00,3,2,2025-12-05,4,evening
V00012293,S001,T20,2025-12-05T11:53:52+09:00,2025-12-05T13:47:52+09:00,2,1,2025-12-05,4,lunch
V00012294,S001,T21,2025-12-05T10:35:45+09:00,2025-12-05T11:41:45+09:00,2,0,2025-12-05,4,morning
V00012295,S001,T08,2025-12-05T14:43:46+09:00,2025-12-05T15:41:46+09:00,1,2,2025-12-05,4,lunch
V00012296,S001,T12,2025-12-05T08:51:09+09:00,2025-12-05T10:29:09+09:00,2,2,2025-12-05,4,morning
V00012297,S002,T05,2025-12-05T11:32:39+09:00,2025-12-05T13:25:39+09:00,1,2,2025-12-05,4,lunch
V00012298,S002,T26,2025-12-05T08:40:42+09:00,2025-12-05T09:53:42+09:00,1,0,2025-12-05,4,morning
V00012299,S002,T24,2025-12-05T09:47:12+09:00,2025-12-05T11:02:12+09:00,1,0,2025-12-05,4,morning
V00012300,S002,T25,2025-12-05T10:31:33+09:00,2025-12-05T12:08:33+09:00,3,0,2025-12-05,4,morning
V00012301,S002,T09,2025-12-05T07:56:29+09:00,2025-12-05T08:31:29+09:00,1,0,2025-12-05,4,morning
V00012302,S002,T02,2025-12-05T20:15:29+09:00,2025-12-05T21:25:29+09:00,2,0,2025-12-05,4,evening
V00012303,S002,T13,2025-12-05T16:30:56+09:00,2025-12-05T17:39:56+09:00,1,1,2025-12-05,4,afternoon
V00012304,S002,T12,2025-12-05T16:12:28+09:00,2025-12-05T17:17:28+09:00,3,0,2025-12-05,4,afternoon
V00012305,S002,T17,2025-12-05T16:02:18+09:00,2025-12-05T17:54:18+09:00,3,2,2025-12-05,4,afternoon
V00012306,S002,T19,2025-12-05T16:02:33+09:00,2025-12-05T17:04:33+09:00,4,1,2025-12-05,4,afternoon
V00012307,S002,T21,2025-12-05T18:10:41+09:00,2025-12-05T19:29:41+09:00,2,1,2025-12-05,4,evening
V00012308,S002,T26,2025-12-05T18:06:37+09:00,2025-12-05T19:17:37+09:00,4,1,2025-12-05,4,evening
V00012309,S003,T15,2025-12-05T15:52:32+09:00,2025-12-05T17:27:32+09:00,4,2,2025-12-05,4,afternoon
V00012310,S003,T06,2025-12-05T10:08:13+09:00,2025-12-05T11:09:13+09:00,1,0,2025-12-05,4,morning
V00012311,S003,T12,2025-12-05T07:08:33+09:00,2025-12-05T08:53:33+09:00,3,2,2025-12-05,4,morning
V00012312,S003,T23,2025-12-05T17:02:37+09:00,2025-12-05T19:01:37+09:00,2,1,2025-12-05,4,afternoon
V00012313,S003,T05,2025-12-05T18:10:59+09:00,2025-12-05T19:54:59+09:00,3,0,2025-12-05,4,evening
V00012314,S003,T24,2025-12-05T11:41:48+09:00,2025-12-05T12:56:48+09:00,3,1,2025-12-05,4,lunch
V00012315,S003,T13,2025-12-05T09:40:53+09:00,2025-12-05T11:31:53+09:00,1,2,2025-12-05,4,morning
V00012316,S003,T24,2025-12-05T13:09:43+09:00,2025-12-05T14:34:43+09:00,3,2,2025-12-05,4,lunch
V00012317,S003,T11,2025-12-05T12:13:41+09:00,2025-12-05T13:25:41+09:00,3,0,2025-12-05,4,lunch
V00012318,S003,T14,2025-12-05T16:03:21+09:00,2025-12-05T17:08:21+09:00,2,0,2025-12-05,4,afternoon
V00012319,S001,T06,2025-12-06T18:14:07+09:00,2025-12-06T19:54:07+09:00,4,0,2025-12-06,5,evening
V00012320,S001,T21,2025-12-06T17:18:20+09:00,2025-12-06T18:05:20+09:00,4,2,2025-12-06,5,afternoon
V00012321,S001,T18,2025-12-06T10:13:48+09:00,2025-12-06T11:04:48+09:00,4,0,2025-12-06,5,morning
V00012322,S001,T21,2025-12-06T15:40:30+09:00,2025-12-06T16:28:30+09:00,1,0,2025-12-06,5,afternoon
V00012323,S001,T06,2025-12-06T12:43:55+09:00,2025-12-06T13:53:55+09:00,2,2,2025-12-06,5,lunch
V00012324,S001,T14,2025-12-06T12:34:44+09:00,2025-12-06T13:36:44+09:00,2,1,2025-12-06,5,lunch
V00012325,S001,T19,2025-12-06T11:05:41+09:00,2025-12-06T11:54:41+09:00,3,0,2025-12-06,5,lunch
V00012326,S001,T10,2025-12-06T14:31:19+09:00,2025-12-06T15:34:19+09:00,3,1,2025-12-06,5,lunch
V00012327,S001,T15,2025-12-06T21:26:17+09:00,2025-12-06T22:12:17+09:00,4,1,2025-12-06,5,evening
V00012328,S002,T12,2025-12-06T18:45:27+09:00,2025-12-06T20:03:27+09:00,4,2,2025-12-06,5,evening
V00012329,S002,T01,2025-12-06T20:17:58+09:00,2025-12-06T21:50:58+09:00,2,2,2025-12-06,5,evening
V00012330,S002,T05,2025-12-06T09:16:47+09:00,2025-12-06T11:07:47+09:00,3,2,2025-12-06,5,morning
V00012331,S002,T09,2025-12-06T17:47:43+09:00,2025-12-06T18:44:43+09:00,4,0,2025-12-06,5,afternoon
V00012332,S002,T04,2025-12-06T18:22:31+09:00,2025-12-06T20:04:31+09:00,3,2,2025-12-06,5,evening
V00012333,S002,T20,2025-12-06T20:48:22+09:00,2025-12-06T21:27:22+09:00,2,1,2025-12-06,5,evening
V00012334,S002,T07,2025-12-06T07:42:23+09:00,2025-12-06T09:06:23+09:00,2,1,2025-12-06,5,morning
V00012335,S002,T16,2025-12-06T19:28:21+09:00,2025-12-06T20:06:21+09:00,2,1,2025-12-06,5,evening
V00012336,S002,T02,2025-12-06T08:31:36+09:00,2025-12-06T10:27:36+09:00,4,0,2025-12-06,5,morning
V00012337,S002,T14,2025-12-06T16:15:34+09:00,2025-12-06T17:04:34+09:00,1,2,2025-12-06,5,afternoon
V00012338,S002,T02,2025-12-06T07:08:56+09:00,2025-12-06T09:05:56+09:00,3,1,2025-12-06,5,morning
V00012339,S003,T14,2025-12-06T08:25:25+09:00,2025-12-06T09:35:25+09:00,2,1,2025-12-06,5,morning
V00012340,S003,T05,2025-12-06T16:10:10+09:00,2025-12-06T17:05:10+09:00,2,0,2025-12-06,5,afternoon
V00012341,S003,T18,2025-12-06T18:20:48+09:00,2025-12-06T18:58:48+09:00,4,0,2025-12-06,5,evening
V00012342,S003,T23,2025-12-06T15:09:51+09:00,2025-12-06T16:51:51+09:00,1,0,2025-12-06,5,afternoon
V00012343,S003,T17,2025-12-06T12:57:01+09:00,2025-12-06T14:33:01+09:00,2,1,2025-12-06,5,lunch
V00012344,S003,T26,2025-12-06T13:14:06+09:00,2025-12-06T14:36:06+09:00,3,0,2025-12-06,5,lunch
V00012345,S003,T25,2025-12-06T12:20:19+09:00,2025-12-06T14:00:19+09:00,3,0,2025-12-06,5,lunch
V00012346,S003,T05,2025-12-06T16:06:06+09:00,2025-12-06T17:07:06+09:00,3,2,2025-12-06,5,afternoon
V00012347,S003,T15,2025-12-06T17:10:50+09:00,2025-12-06T19:05:50+09:00,2,0,2025-12-06,5,afternoon
V00012348,S003,T16,2025-12-06T13:58:18+09:00,2025-12-06T15:24:18+09:00,2,2,2025-12-06,5,lunch
V00012349,S001,T12,2025-12-07T11:05:44+09:00,2025-12-07T11:53:44+09:00,4,0,2025-12-07,6,lunch
V00012350,S001,T29,2025-12-07T14:30:33+09:00,2025-12-07T15:47:33+09:00,2,0,2025-12-07,6,lunch
V00012351,S001,T28,2025-12-07T14:54:07+09:00,2025-12-07T16:13:07+09:00,4,1,2025-12-07,6,lunch
V00012352,S001,T30,2025-12-07T17:02:53+09:00,2025-12-07T18:05:53+09:00,1,0,2025-12-07,6,afternoon
V00012353,S001,T04,2025-12-07T10:40:26+09:00,2025-12-07T11:41:26+09:00,2,1,2025-12-07,6,morning
V00012354,S001,T14,2025-12-07T15:14:58+09:00,2025-12-07T16:50:58+09:00,3,0,2025-12-07,6,afternoon
V00012355,S001,T04,2025-12-07T20:59:57+09:00,2025-12-07T22:19:57+09:00,2,2,2025-12-07,6,evening
V00012356,S001,T03,2025-12-07T17:31:16+09:00,2025-12-07T19:03:16+09:00,3,0,2025-12-07,6,afternoon
V00012357,S002,T07,2025-12-07T13:10:59+09:00,2025-12-07T14:43:59+09:00,3,0,2025-12-07,6,lunch
V00012358,S002,T03,2025-12-07T15:33:34+09:00,2025-12-07T16:54:34+09:00,3,0,2025-12-07,6,afternoon
V00012359,S002,T06,2025-12-07T10:23:28+09:00,2025-12-07T11:51:28+09:00,2,0,2025-12-07,6,morning
V00012360,S002,T18,2025-12-07T14:36:36+09:00,2025-12-07T15:48:36+09:00,4,2,2025-12-07,6,lunch
V00012361,S002,T03,2025-12-07T14:20:08+09:00,2025-12-07T14:56:08+09:00,2,1,2025-12-07,6,lunch
V00012362,S002,T14,2025-12-07T12:59:43+09:00,2025-12-07T13:42:43+09:00,3,0,2025-12-07,6,lunch
V00012363,S002,T26,2025-12-07T12:05:08+09:00,2025-12-07T13:47:08+09:00,1,0,2025-12-07,6,lunch
V00012364,S002,T10,2025-12-07T08:58:51+09:00,2025-12-07T09:52:51+09:00,2,2,2025-12-07,6,morning
V00012365,S002,T09,2025-12-07T12:28:06+09:00,2025-12-07T13:27:06+09:00,1,2,2025-12-07,6,lunch
V00012366,S002,T04,2025-12-07T20:28:19+09:00,2025-12-07T21:36:19+09:00,2,0,2025-12-07,6,evening
V00012367,S002,T02,2025-12-07T07:11:21+09:00,2025-12-07T09:10:21+09:00,4,2,2025-12-07,6,morning
V00012368,S002,T15,2025-12-07T19:24:50+09:00,2025-12-07T20:25:50+09:00,2,2,2025-12-07,6,evening
V00012369,S003,T17,2025-12-07T19:29:23+09:00,2025-12-07T20:40:23+09:00,3,1,2025-12-07,6,evening
V00012370,S003,T07,2025-12-07T07:54:55+09:00,2025-12-07T08:32:55+09:00,1,2,2025-12-07,6,morning
V00012371,S003,T09,2025-12-07T19:42:51+09:00,2025-12-07T21:41:51+09:00,1,1,2025-12-07,6,evening
V00012372,S003,T22,2025-12-07T12:44:47+09:00,2025-12-07T14:00:47+09:00,3,2,2025-12-07,6,lunch
V00012373,S003,T19,2025-12-07T08:25:52+09:00,2025-12-07T10:14:52+09:00,4,2,2025-12-07,6,morning
V00012374,S003,T30,2025-12-07T16:45:19+09:00,2025-12-07T17:55:19+09:00,3,2,2025-12-07,6,afternoon
V00012375,S003,T20,2025-12-07T08:00:38+09:00,2025-12-07T09:28:38+09:00,4,0,2025-12-07,6,morning
V00012376,S003,T25,2025-12-07T08:55:52+09:00,2025-12-07T10:01:52+09:00,2,1,2025-12-07,6,morning
V00012377,S003,T05,2025-12-07T14:05:59+09:00,2025-12-07T15:15:59+09:00,1,0,2025-12-07,6,lunch
V00012378,S003,T27,2025-12-07T16:22:54+09:00,2025-12-07T18:05:54+09:00,2,1,2025-12-07,6,afternoon
V00012379,S003,T26,2025-12-07T10:04:38+09:00,2025-12-07T11:20:38+09:00,1,1,2025-12-07,6,morning
V00012380,S003,T02,2025-12-07T13:27:14+09:00,2025-12-07T14:50:14+09:00,1,2,2025-12-07,6,lunch
V00012381,S003,T30,2025-12-07T17:55:51+09:00,2025-12-07T18:42:51+09:00,1,2,2025-12-07,6,afternoon
V00012382,S003,T06,2025-12-07T10:21:47+09:00,2025-12-07T11:25:47+09:00,2,0,2025-12-07,6,morning
V00012383,S003,T05,2025-12-07T17:47:02+09:00,2025-12-07T18:27:02+09:00,2,2,2025-12-07,6,afternoon
V00012384,S001,T26,2025-12-08T15:44:57+09:00,2025-12-08T16:45:57+09:00,4,2,2025-12-08,0,afternoon
V00012385,S001,T22,2025-12-08T16:52:09+09:00,2025-12-08T17:50:09+09:00,4,0,2025-12-08,0,afternoon
V00012386,S001,T09,2025-12-08T07:45:19+09:00,2025-12-08T08:41:19+09:00,4,0,2025-12-08,0,morning
V00012387,S001,T08,2025-12-08T19:20:16+09:00,2025-12-08T20:37:16+09:00,4,0,2025-12-08,0,evening
V00012388,S001,T28,2025-12-08T14:22:54+09:00,2025-12-08T15:36:54+09:00,3,1,2025-12-08,0,lunch
V00012389,S001,T12,2025-12-08T08:32:01+09:00,2025-12-08T10:27:01+09:00,1,0,2025-12-08,0,morning
V00012390,S001,T20,2025-12-08T18:58:18+09:00,2025-12-08T20:14:18+09:00,4,0,2025-12-08,0,evening
V00012391,S001,T27,2025-12-08T20:36:21+09:00,2025-12-08T22:08:21+09:00,1,1,2025-12-08,0,evening
V00012392,S002,T24,2025-12-08T10:18:27+09:00,2025-12-08T11:28:27+09:00,1,1,2025-12-08,0,morning
V00012393,S002,T21,2025-12-08T18:31:50+09:00,2025-12-08T20:10:50+09:00,2,1,2025-12-08,0,evening
V00012394,S002,T15,2025-12-08T19:24:48+09:00,2025-12-08T21:09:48+09:00,2,2,2025-12-08,0,evening
V00012395,S002,T30,2025-12-08T15:40:45+09:00,2025-12-08T17:12:45+09:00,2,2,2025-12-08,0,afternoon
V00012396,S002,T30,2025-12-08T19:48:12+09:00,2025-12-08T21:08:12+09:00,1,2,2025-12-08,0,evening
V00012397,S002,T26,2025-12-08T19:51:30+09:00,2025-12-08T21:01:30+09:00,2,2,2025-12-08,0,evening
V00012398,S002,T19,2025-12-08T07:48:15+09:00,2025-12-08T09:41:15+09:00,1,1,2025-12-08,0,morning
V00012399,S002,T14,2025-12-08T16:07:32+09:00,2025-12-08T17:36:32+09:00,2,2,2025-12-08,0,afternoon
V00012400,S002,T04,2025-12-08T10:51:47+09:00,2025-12-08T12:40:47+09:00,2,1,2025-12-08,0,morning
V00012401,S002,T08,2025-12-08T08:21:48+09:00,2025-12-08T09:48:48+09:00,1,0,2025-12-08,0,morning
V00012402,S002,T08,2025-12-08T08:30:15+09:00,2025-12-08T10:18:15+09:00,4,2,2025-12-08,0,morning
V00012403,S003,T30,2025-12-08T09:39:55+09:00,2025-12-08T11:01:55+09:00,4,1,2025-12-08,0,morning
V00012404,S003,T19,2025-12-08T12:00:24+09:00,2025-12-08T13:29:24+09:00,1,2,2025-12-08,0,lunch
V00012405,S003,T25,2025-12-08T17:21:22+09:00,2025-12-08T17:59:22+09:00,1,1,2025-12-08,0,afternoon
V00012406,S003,T30,2025-12-08T17:46:36+09:00,2025-12-08T18:21:36+09:00,1,0,2025-12-08,0,afternoon
V00012407,S003,T14,2025-12-08T21:24:33+09:00,2025-12-08T22:31:33+09:00,1,2,2025-12-08,0,evening
V00012408,S003,T11,2025-12-08T17:26:52+09:00,2025-12-08T18:14:52+09:00,3,2,2025-12-08,0,afternoon
V00012409,S003,T14,2025-12-08T11:57:28+09:00,2025-12-08T13:19:28+09:00,4,2,2025-12-08,0,lunch
V00012410,S003,T29,2025-12-08T07:43:59+09:00,2025-12-08T09:09:59+09:00,4,1,2025-12-08,0,morning
V00012411,S003,T11,2025-12-08T10:19:42+09:00,2025-12-08T12:18:42+09:00,1,1,2025-12-08,0,morning
V00012412,S003,T25,2025-12-08T10:56:54+09:00,2025-12-08T11:54:54+09:00,1,1,2025-12-08,0,morning
V00012413,S003,T22,2025-12-08T14:27:04+09:00,2025-12-08T16:26:04+09:00,4,0,2025-12-08,0,lunch
V00012414,S003,T29,2025-12-08T07:22:07+09:00,2025-12-08T08:29:07+09:00,3,2,2025-12-08,0,morning
V00012415,S003,T13,2025-12-08T08:36:17+09:00,2025-12-08T10:00:17+09:00,3,2,2025-12-08,0,morning
V00012416,S003,T26,2025-12-08T20:51:47+09:00,2025-12-08T22:07:47+09:00,4,2,2025-12-08,0,evening
V00012417,S003,T08,2025-12-08T16:12:30+09:00,2025-12-08T17:38:30+09:00,4,0,2025-12-08,0,afternoon
V00012418,S003,T19,2025-12-08T15:45:12+09:00,2025-12-08T16:27:12+09:00,4,1,2025-12-08,0,afternoon
V00012419,S001,T17,2025-12-09T09:53:29+09:00,2025-12-09T11:24:29+09:00,3,1,2025-12-09,1,morning
V00012420,S001,T22,2025-12-09T20:12:52+09:00,2025-12-09T20:49:52+09:00,2,0,2025-12-09,1,evening
V00012421,S001,T17,2025-12-09T11:36:59+09:00,2025-12-09T12:48:59+09:00,4,2,2025-12-09,1,lunch
V00012422,S001,T20,2025-12-09T09:05:06+09:00,2025-12-09T10:01:06+09:00,2,2,2025-12-09,1,morning
V00012423,S001,T21,2025-12-09T12:57:19+09:00,2025-12-09T14:46:19+09:00,1,0,2025-12-09,1,lunch
V00012424,S001,T25,2025-12-09T12:42:22+09:00,2025-12-09T13:37:22+09:00,4,0,2025-12-09,1,lunch
V00012425,S001,T26,2025-12-09T15:35:32+09:00,2025-12-09T16:45:32+09:00,2,0,2025-12-09,1,afternoon
V00012426,S001,T26,2025-12-09T20:18:19+09:00,2025-12-09T21:17:19+09:00,2,2,2025-12-09,1,evening
V00012427,S001,T17,2025-12-09T12:45:38+09:00,2025-12-09T13:38:38+09:00,2,0,2025-12-09,1,lunch
V00012428,S001,T15,2025-12-09T14:54:42+09:00,2025-12-09T15:52:42+09:00,1,0,2025-12-09,1,lunch
V00012429,S001,T19,2025-12-09T20:01:28+09:00,2025-12-09T21:50:28+09:00,1,0,2025-12-09,1,evening
V00012430,S001,T08,2025-12-09T10:21:05+09:00,2025-12-09T11:55:05+09:00,4,0,2025-12-09,1,morning
V00012431,S001,T07,2025-12-09T16:30:59+09:00,2025-12-09T17:27:59+09:00,4,1,2025-12-09,1,afternoon
V00012432,S001,T08,2025-12-09T15:15:34+09:00,2025-12-09T17:00:34+09:00,4,2,2025-12-09,1,afternoon
V00012433,S002,T12,2025-12-09T09:51:46+09:00,2025-12-09T11:18:46+09:00,3,1,2025-12-09,1,morning
V00012434,S002,T11,2025-12-09T11:58:55+09:00,2025-12-09T13:37:55+09:00,4,0,2025-12-09,1,lunch
V00012435,S002,T23,2025-12-09T14:34:40+09:00,2025-12-09T15:16:40+09:00,3,1,2025-12-09,1,lunch
V00012436,S002,T03,2025-12-09T16:05:48+09:00,2025-12-09T17:42:48+09:00,1,0,2025-12-09,1,afternoon
V00012437,S002,T29,2025-12-09T12:32:18+09:00,2025-12-09T13:49:18+09:00,3,1,2025-12-09,1,lunch
V00012438,S002,T26,2025-12-09T18:38:38+09:00,2025-12-09T19:33:38+09:00,4,0,2025-12-09,1,evening
V00012439,S002,T08,2025-12-09T11:36:15+09:00,2025-12-09T13:28:15+09:00,4,2,2025-12-09,1,lunch
V00012440,S002,T29,2025-12-09T17:21:54+09:00,2025-12-09T17:58:54+09:00,3,1,2025-12-09,1,afternoon
V00012441,S002,T02,2025-12-09T21:09:42+09:00,2025-12-09T22:36:42+09:00,4,2,2025-12-09,1,evening
V00012442,S002,T14,2025-12-09T21:02:17+09:00,2025-12-09T22:46:17+09:00,2,1,2025-12-09,1,evening
V00012443,S002,T24,2025-12-09T20:34:31+09:00,2025-12-09T21:38:31+09:00,4,1,2025-12-09,1,evening
V00012444,S002,T25,2025-12-09T09:41:47+09:00,2025-12-09T11:00:47+09:00,2,2,2025-12-09,1,morning
V00012445,S002,T23,2025-12-09T12:44:06+09:00,2025-12-09T13:45:06+09:00,2,2,2025-12-09,1,lunch
V00012446,S002,T08,2025-12-09T15:34:28+09:00,2025-12-09T17:29:28+09:00,1,1,2025-12-09,1,afternoon
V00012447,S003,T08,2025-12-09T14:53:53+09:00,2025-12-09T15:47:53+09:00,2,2,2025-12-09,1,lunch
V00012448,S003,T10,2025-12-09T21:13:32+09:00,2025-12-09T21:53:32+09:00,4,0,2025-12-09,1,evening
V00012449,S003,T01,2025-12-09T16:12:07+09:00,2025-12-09T17:33:07+09:00,3,2,2025-12-09,1,afternoon
V00012450,S003,T14,2025-12-09T07:53:43+09:00,2025-12-09T09:46:43+09:00,4,2,2025-12-09,1,morning
V00012451,S003,T17,2025-12-09T08:48:16+09:00,2025-12-09T10:36:16+09:00,3,2,2025-12-09,1,morning
V00012452,S003,T03,2025-12-09T11:04:55+09:00,2025-12-09T12:09:55+09:00,3,1,2025-12-09,1,lunch
V00012453,S003,T16,2025-12-09T09:19:22+09:00,2025-12-09T10:04:22+09:00,2,0,2025-12-09,1,morning
V00012454,S003,T10,2025-12-09T15:25:01+09:00,2025-12-09T17:21:01+09:00,4,2,2025-12-09,1,afternoon
V00012455,S001,T03,2025-12-10T07:06:05+09:00,2025-12-10T08:42:05+09:00,1,1,2025-12-10,2,morning
V00012456,S001,T07,2025-12-10T15:14:27+09:00,2025-12-10T16:46:27+09:00,3,2,2025-12-10,2,afternoon
V00012457,S001,T30,2025-12-10T09:40:28+09:00,2025-12-10T11:25:28+09:00,1,2,2025-12-10,2,morning
V00012458,S001,T20,2025-12-10T15:01:46+09:00,2025-12-10T16:45:46+09:00,1,0,2025-12-10,2,afternoon
V00012459,S001,T07,2025-12-10T10:34:25+09:00,2025-12-10T12:24:25+09:00,1,1,2025-12-10,2,morning
V00012460,S001,T03,2025-12-10T10:43:56+09:00,2025-12-10T11:36:56+09:00,3,2,2025-12-10,2,morning
V00012461,S001,T22,2025-12-10T20:25:00+09:00,2025-12-10T21:52:00+09:00,1,2,2025-12-10,2,evening
V00012462,S001,T29,2025-12-10T16:26:18+09:00,2025-12-10T17:17:18+09:00,1,1,2025-12-10,2,afternoon
V00012463,S002,T10,2025-12-10T18:28:02+09:00,2025-12-10T19:13:02+09:00,3,2,2025-12-10,2,evening
V00012464,S002,T25,2025-12-10T13:18:52+09:00,2025-12-10T14:04:52+09:00,1,2,2025-12-10,2,lunch
V00012465,S002,T20,2025-12-10T20:16:40+09:00,2025-12-10T21:13:40+09:00,3,2,2025-12-10,2,evening
V00012466,S002,T26,2025-12-10T09:05:12+09:00,2025-12-10T10:30:12+09:00,4,0,2025-12-10,2,morning
V00012467,S002,T13,2025-12-10T11:43:41+09:00,2025-12-10T13:00:41+09:00,2,1,2025-12-10,2,lunch
V00012468,S002,T26,2025-12-10T12:52:31+09:00,2025-12-10T14:01:31+09:00,3,2,2025-12-10,2,lunch
V00012469,S002,T27,2025-12-10T15:48:53+09:00,2025-12-10T16:47:53+09:00,3,2,2025-12-10,2,afternoon
V00012470,S002,T09,2025-12-10T14:44:58+09:00,2025-12-10T16:33:58+09:00,1,1,2025-12-10,2,lunch
V00012471,S002,T03,2025-12-10T19:16:40+09:00,2025-12-10T20:45:40+09:00,4,2,2025-12-10,2,evening
V00012472,S002,T22,2025-12-10T21:12:41+09:00,2025-12-10T22:22:41+09:00,3,0,2025-12-10,2,evening
V00012473,S002,T25,2025-12-10T10:30:02+09:00,2025-12-10T11:36:02+09:00,1,1,2025-12-10,2,morning
V00012474,S002,T27,2025-12-10T19:16:14+09:00,2025-12-10T20:04:14+09:00,4,0,2025-12-10,2,evening
V00012475,S002,T24,2025-12-10T20:29:36+09:00,2025-12-10T21:44:36+09:00,4,2,2025-12-10,2,evening
V00012476,S003,T01,2025-12-10T07:33:54+09:00,2025-12-10T08:35:54+09:00,3,0,2025-12-10,2,morning
V00012477,S003,T08,2025-12-10T18:29:37+09:00,2025-12-10T20:27:37+09:00,2,0,2025-12-10,2,evening
V00012478,S003,T10,2025-12-10T16:42:29+09:00,2025-12-10T17:46:29+09:00,3,0,2025-12-10,2,afternoon
V00012479,S003,T03,2025-12-10T18:35:50+09:00,2025-12-10T19:52:50+09:00,2,0,2025-12-10,2,evening
V00012480,S003,T04,2025-12-10T14:12:09+09:00,2025-12-10T15:58:09+09:00,1,1,2025-12-10,2,lunch
V00012481,S003,T20,2025-12-10T13:45:12+09:00,2025-12-10T15:36:12+09:00,3,1,2025-12-10,2,lunch
V00012482,S003,T05,2025-12-10T10:37:31+09:00,2025-12-10T12:02:31+09:00,1,1,2025-12-10,2,morning
V00012483,S003,T13,2025-12-10T08:54:46+09:00,2025-12-10T10:43:46+09:00,3,2,2025-12-10,2,morning
V00012484,S003,T25,2025-12-10T09:29:50+09:00,2025-12-10T11:24:50+09:00,1,1,2025-12-10,2,morning
V00012485,S003,T08,2025-12-10T18:19:25+09:00,2025-12-10T19:41:25+09:00,2,2,2025-12-10,2,evening
V00012486,S003,T15,2025-12-10T12:33:49+09:00,2025-12-10T13:38:49+09:00,4,2,2025-12-10,2,lunch
V00012487,S003,T16,2025-12-10T09:40:22+09:00,2025-12-10T10:59:22+09:00,1,0,2025-12-10,2,morning
V00012488,S003,T26,2025-12-10T20:02:20+09:00,2025-12-10T20:44:20+09:00,4,2,2025-12-10,2,evening
V00012489,S001,T26,2025-12-11T18:14:19+09:00,2025-12-11T20:06:19+09:00,1,0,2025-12-11,3,evening
V00012490,S001,T19,2025-12-11T14:37:52+09:00,2025-12-11T15:44:52+09:00,3,2,2025-12-11,3,lunch
V00012491,S001,T17,2025-12-11T12:12:34+09:00,2025-12-11T13:40:34+09:00,3,0,2025-12-11,3,lunch
V00012492,S001,T21,2025-12-11T10:14:20+09:00,2025-12-11T10:59:20+09:00,1,1,2025-12-11,3,morning
V00012493,S001,T14,2025-12-11T15:00:31+09:00,2025-12-11T15:49:31+09:00,4,1,2025-12-11,3,afternoon
V00012494,S001,T14,2025-12-11T13:12:18+09:00,2025-12-11T13:49:18+09:00,4,2,2025-12-11,3,lunch
V00012495,S001,T05,2025-12-11T10:10:21+09:00,2025-12-11T10:54:21+09:00,4,1,2025-12-11,3,morning
V00012496,S001,T09,2025-12-11T07:03:37+09:00,2025-12-11T07:41:37+09:00,4,2,2025-12-11,3,morning
V00012497,S001,T28,2025-12-11T07:35:13+09:00,2025-12-11T08:11:13+09:00,2,1,2025-12-11,3,morning
V00012498,S001,T12,2025-12-11T13:55:59+09:00,2025-12-11T14:45:59+09:00,1,2,2025-12-11,3,lunch
V00012499,S001,T11,2025-12-11T16:10:17+09:00,2025-12-11T17:25:17+09:00,1,2,2025-12-11,3,afternoon
